0 :   channel = 1    timestamp = e25bbab296, loca = 200      1dc41950, f000f000 ,203f02, ddddcccc, e2
7665 :   channel = 1    timestamp = e25c03cbf9, loca = 2033699      1ccd1943, f000f000 ,203f02, ddddcccc, e2
7666 :   channel = 1    timestamp = e25c03ce6a, loca = 2034029      1ccf1944, f000f000 ,203f02, ddddcccc, e2
7667 :   channel = 1    timestamp = e25c03d0db, loca = 2034227      1cd31944, f000f000 ,203f02, ddddcccc, e2
7668 :   channel = 1    timestamp = e25c03d34c, loca = 2034491      1cd21945, f000f000 ,203f02, ddddcccc, e2
7669 :   channel = 1    timestamp = e25c03d5bd, loca = 2034756      1cd61944, f000f000 ,203f02, ddddcccc, e2
7670 :   channel = 1    timestamp = e25c03d82e, loca = 2035086      1cd61945, f000f000 ,203f02, ddddcccc, e2
7671 :   channel = 1    timestamp = e25c03da9f, loca = 2035284      1cd91944, f000f000 ,203f02, ddddcccc, e2
7672 :   channel = 1    timestamp = e25c03dd10, loca = 2035548      1cdb1945, f000f000 ,203f02, ddddcccc, e2
7673 :   channel = 1    timestamp = e25c03df81, loca = 2035813      1cd91945, f000f000 ,203f02, ddddcccc, e2
7674 :   channel = 1    timestamp = e25c03e1f2, loca = 2036143      1cdd1945, f000f000 ,203f02, ddddcccc, e2
7675 :   channel = 1    timestamp = e25c03e463, loca = 2036341      1cd91944, f000f000 ,203f02, ddddcccc, e2
7676 :   channel = 1    timestamp = e25c03e6d4, loca = 2036605      1cdb1945, f000f000 ,203f02, ddddcccc, e2
7677 :   channel = 1    timestamp = e25c03e945, loca = 2036870      1ce21946, f000f000 ,203f02, ddddcccc, e2
7678 :   channel = 1    timestamp = e25c03ebb6, loca = 2037200      1cdd1945, f000f000 ,203f02, ddddcccc, e2
7679 :   channel = 1    timestamp = e25c03ee27, loca = 2037398      1ce01945, f000f000 ,203f02, ddddcccc, e2
7680 :   channel = 1    timestamp = e25c03f098, loca = 2037662      1cde1945, f000f000 ,203f02, ddddcccc, e2
7681 :   channel = 1    timestamp = e25c03f309, loca = 2037927      1cdc1946, f000f000 ,203f02, ddddcccc, e2
7682 :   channel = 1    timestamp = e25c03f57a, loca = 2038257      1cdd1946, f000f000 ,203f02, ddddcccc, e2
7683 :   channel = 1    timestamp = e25c03f7eb, loca = 2038455      1cd91945, f000f000 ,203f02, ddddcccc, e2
7684 :   channel = 1    timestamp = e25c03fa5c, loca = 2038719      1cd81945, f000f000 ,203f02, ddddcccc, e2
7685 :   channel = 1    timestamp = e25c03fccd, loca = 2038984      1cd71944, f000f000 ,203f02, ddddcccc, e2
7686 :   channel = 1    timestamp = e25c03ff3e, loca = 2039314      1cd61944, f000f000 ,203f02, ddddcccc, e2
7687 :   channel = 1    timestamp = e25c0401af, loca = 2039512      1cd81943, f000f000 ,203f02, ddddcccc, e2
7688 :   channel = 1    timestamp = e25c040420, loca = 2039776      1cda1944, f000f000 ,203f02, ddddcccc, e2
7689 :   channel = 1    timestamp = e25c040691, loca = 2040041      1cdc1945, f000f000 ,203f02, ddddcccc, e2
7690 :   channel = 1    timestamp = e25c040902, loca = 2040372      1ce11945, f000f000 ,203f02, ddddcccc, e2
7691 :   channel = 1    timestamp = e25c040b73, loca = 2040570      1ce11945, f000f000 ,203f02, ddddcccc, e2
7692 :   channel = 1    timestamp = e25c040de4, loca = 2040867      1ce11945, f000f000 ,203f02, ddddcccc, e2
7693 :   channel = 1    timestamp = e25c041055, loca = 2041131      1cde1943, f000f000 ,203f02, ddddcccc, e2
7694 :   channel = 1    timestamp = e25c0412c6, loca = 2041461      1ce01945, f000f000 ,203f02, ddddcccc, e2
7695 :   channel = 1    timestamp = e25c041537, loca = 2041659      1ce21944, f000f000 ,203f02, ddddcccc, e2
7696 :   channel = 1    timestamp = e25c0417a8, loca = 2041924      1ce21944, f000f000 ,203f02, ddddcccc, e2
7697 :   channel = 1    timestamp = e25c041a19, loca = 2042188      1ce51944, f000f000 ,203f02, ddddcccc, e2
7698 :   channel = 1    timestamp = e25c041c8a, loca = 2042518      1ce41946, f000f000 ,203f02, ddddcccc, e2
7699 :   channel = 1    timestamp = e25c041efb, loca = 2042716      1ce51945, f000f000 ,203f02, ddddcccc, e2
7700 :   channel = 1    timestamp = e25c04216c, loca = 2042981      1ce51945, f000f000 ,203f02, ddddcccc, e2
7701 :   channel = 1    timestamp = e25c0423dd, loca = 2043245      1ce51945, f000f000 ,203f02, ddddcccc, e2
7702 :   channel = 1    timestamp = e25c04264e, loca = 2043575      1ce51945, f000f000 ,203f02, ddddcccc, e2
7703 :   channel = 1    timestamp = e25c0428bf, loca = 2043773      1ce61946, f000f000 ,203f02, ddddcccc, e2
7704 :   channel = 1    timestamp = e25c042b30, loca = 2044038      1ce61945, f000f000 ,203f02, ddddcccc, e2
7705 :   channel = 1    timestamp = e25c042da1, loca = 2044302      1ce61945, f000f000 ,203f02, ddddcccc, e2
7706 :   channel = 1    timestamp = e25c043012, loca = 2044632      1ce11945, f000f000 ,203f02, ddddcccc, e2
7707 :   channel = 1    timestamp = e25c043283, loca = 2044830      1cdc1944, f000f000 ,203f02, ddddcccc, e2
7708 :   channel = 1    timestamp = e25c0434f4, loca = 2045095      1cdd1945, f000f000 ,203f02, ddddcccc, e2
7709 :   channel = 1    timestamp = e25c043765, loca = 2045359      1cdf1945, f000f000 ,203f02, ddddcccc, e2
7710 :   channel = 1    timestamp = e25c0439d6, loca = 2045689      1ce51946, f000f000 ,203f02, ddddcccc, e2
7711 :   channel = 1    timestamp = e25c043c47, loca = 2045887      1cea1945, f000f000 ,203f02, ddddcccc, e2
7712 :   channel = 1    timestamp = e25c043eb8, loca = 2046152      1ceb1945, f000f000 ,203f02, ddddcccc, e2
7713 :   channel = 1    timestamp = e25c044129, loca = 2046416      1cef1945, f000f000 ,203f02, ddddcccc, e2
7714 :   channel = 1    timestamp = e25c04439a, loca = 2046746      1ceb1944, f000f000 ,203f02, ddddcccc, e2
7715 :   channel = 1    timestamp = e25c04460b, loca = 2046944      1cec1943, f000f000 ,203f02, ddddcccc, e2
7716 :   channel = 1    timestamp = e25c04487c, loca = 2047209      1ceb1946, f000f000 ,203f02, ddddcccc, e2
7717 :   channel = 1    timestamp = e25c044aed, loca = 2047473      1ced1945, f000f000 ,203f02, ddddcccc, e2
7718 :   channel = 1    timestamp = e25c044d5e, loca = 2047803      1cef1945, f000f000 ,203f02, ddddcccc, e2
7719 :   channel = 1    timestamp = e25c044fcf, loca = 2048035      1cec1945, f000f000 ,203f02, ddddcccc, e2
7720 :   channel = 1    timestamp = e25c045240, loca = 2048299      1cef1944, f000f000 ,203f02, ddddcccc, e2
7721 :   channel = 1    timestamp = e25c0454b1, loca = 2048563      1cf11946, f000f000 ,203f02, ddddcccc, e2
7722 :   channel = 1    timestamp = e25c045722, loca = 2048893      1cf01945, f000f000 ,203f02, ddddcccc, e2
7723 :   channel = 1    timestamp = e25c045993, loca = 2049092      1cf01945, f000f000 ,203f02, ddddcccc, e2
7724 :   channel = 1    timestamp = e25c045c04, loca = 2049356      1cef1945, f000f000 ,203f02, ddddcccc, e2
7725 :   channel = 1    timestamp = e25c045e75, loca = 2049620      1cf31946, f000f000 ,203f02, ddddcccc, e2
7726 :   channel = 1    timestamp = e25c0460e6, loca = 2049950      1cee1945, f000f000 ,203f02, ddddcccc, e2
7727 :   channel = 1    timestamp = e25c046357, loca = 2050149      1cf01946, f000f000 ,203f02, ddddcccc, e2
7728 :   channel = 1    timestamp = e25c0465c8, loca = 2050413      1cf41945, f000f000 ,203f02, ddddcccc, e2
7729 :   channel = 1    timestamp = e25c046839, loca = 2050677      1cec1945, f000f000 ,203f02, ddddcccc, e2
7730 :   channel = 1    timestamp = e25c046aaa, loca = 2051007      1cef1944, f000f000 ,203f02, ddddcccc, e2
7731 :   channel = 1    timestamp = e25c046d1b, loca = 2051206      1cf21944, f000f000 ,203f02, ddddcccc, e2
7732 :   channel = 1    timestamp = e25c046f8c, loca = 2051470      1cec1944, f000f000 ,203f02, ddddcccc, e2
7733 :   channel = 1    timestamp = e25c0471fd, loca = 2051734      1cf01945, f000f000 ,203f02, ddddcccc, e2
7734 :   channel = 1    timestamp = e25c04746e, loca = 2052064      1cf21944, f000f000 ,203f02, ddddcccc, e2
7735 :   channel = 1    timestamp = e25c0476df, loca = 2052263      1cf11945, f000f000 ,203f02, ddddcccc, e2
7736 :   channel = 1    timestamp = e25c047950, loca = 2052527      1cf41945, f000f000 ,203f02, ddddcccc, e2
7737 :   channel = 1    timestamp = e25c047bc1, loca = 2052791      1cee1945, f000f000 ,203f02, ddddcccc, e2
7738 :   channel = 1    timestamp = e25c047e32, loca = 2053122      f00f, 203f02 ,203f02, ddddcccc, e2
7739 :   channel = 1    timestamp = e25c0480a3, loca = 2053320      1cf41946, f000f000 ,203f02, ddddcccc, e2
7740 :   channel = 1    timestamp = e25c048314, loca = 2053584      1cf11944, f000f000 ,203f02, ddddcccc, e2
7741 :   channel = 1    timestamp = e25c048585, loca = 2053848      1cf51944, f000f000 ,203f02, ddddcccc, e2
7742 :   channel = 1    timestamp = e25c0487f6, loca = 2054179      1cf41945, f000f000 ,203f02, ddddcccc, e2
7743 :   channel = 1    timestamp = e25c048a67, loca = 2054377      1cf51946, f000f000 ,203f02, ddddcccc, e2
7744 :   channel = 1    timestamp = e25c048cd8, loca = 2054641      1cf71946, f000f000 ,203f02, ddddcccc, e2
7745 :   channel = 1    timestamp = e25c048f49, loca = 2054905      1cf71945, f000f000 ,203f02, ddddcccc, e2
7746 :   channel = 1    timestamp = e25c0491ba, loca = 2055269      1cf71946, f000f000 ,203f02, ddddcccc, e2
7747 :   channel = 1    timestamp = e25c04942b, loca = 2055467      1cfa1946, f000f000 ,203f02, ddddcccc, e2
7748 :   channel = 1    timestamp = e25c04969c, loca = 2055731      1cfb1946, f000f000 ,203f02, ddddcccc, e2
7749 :   channel = 1    timestamp = e25c04990d, loca = 2055995      1cfc1946, f000f000 ,203f02, ddddcccc, e2
7750 :   channel = 1    timestamp = e25c049b7e, loca = 2056326      1cf91945, f000f000 ,203f02, ddddcccc, e2
7751 :   channel = 1    timestamp = e25c049def, loca = 2056524      1cfd1946, f000f000 ,203f02, ddddcccc, e2
7752 :   channel = 1    timestamp = e25c04a060, loca = 2056788      1cfd1946, f000f000 ,203f02, ddddcccc, e2
7753 :   channel = 1    timestamp = e25c04a2d1, loca = 2057052      1cfd1946, f000f000 ,203f02, ddddcccc, e2
7754 :   channel = 1    timestamp = e25c04a542, loca = 2057383      1d011945, f000f000 ,203f02, ddddcccc, e2
7755 :   channel = 1    timestamp = e25c04a7b3, loca = 2057581      1cff1947, f000f000 ,203f02, ddddcccc, e2
7756 :   channel = 1    timestamp = e25c04aa24, loca = 2057845      1cff1946, f000f000 ,203f02, ddddcccc, e2
7757 :   channel = 1    timestamp = e25c04ac95, loca = 2058109      1cfd1945, f000f000 ,203f02, ddddcccc, e2
7758 :   channel = 1    timestamp = e25c04af06, loca = 2058440      1cfc1944, f000f000 ,203f02, ddddcccc, e2
7759 :   channel = 1    timestamp = e25c04b177, loca = 2058638      1cfc1945, f000f000 ,203f02, ddddcccc, e2
7760 :   channel = 1    timestamp = e25c04b3e8, loca = 2058902      1cfb1946, f000f000 ,203f02, ddddcccc, e2
7761 :   channel = 1    timestamp = e25c04b659, loca = 2059166      1cfe1946, f000f000 ,203f02, ddddcccc, e2
7762 :   channel = 1    timestamp = e25c04b8ca, loca = 2059497      1d001947, f000f000 ,203f02, ddddcccc, e2
7763 :   channel = 1    timestamp = e25c04bb3b, loca = 2059695      1cfc1946, f000f000 ,203f02, ddddcccc, e2
7764 :   channel = 1    timestamp = e25c04bdac, loca = 2059959      1cfb1944, f000f000 ,203f02, ddddcccc, e2
7765 :   channel = 1    timestamp = e25c04c01d, loca = 2060223      1cfe1945, f000f000 ,203f02, ddddcccc, e2
7766 :   channel = 1    timestamp = e25c04c28e, loca = 2060554      1cfe1944, f000f000 ,203f02, ddddcccc, e2
7767 :   channel = 1    timestamp = e25c04c4ff, loca = 2060752      1d001946, f000f000 ,203f02, ddddcccc, e2
7768 :   channel = 1    timestamp = e25c04c770, loca = 2061016      1cfd1946, f000f000 ,203f02, ddddcccc, e2
7769 :   channel = 1    timestamp = e25c04c9e1, loca = 2061280      1d001945, f000f000 ,203f02, ddddcccc, e2
7770 :   channel = 1    timestamp = e25c04cc52, loca = 2061611      1d031945, f000f000 ,203f02, ddddcccc, e2
7771 :   channel = 1    timestamp = e25c04cec3, loca = 2061809      1cfe1946, f000f000 ,203f02, ddddcccc, e2
7772 :   channel = 1    timestamp = e25c04d134, loca = 2062073      1d041946, f000f000 ,203f02, ddddcccc, e2
7773 :   channel = 1    timestamp = e25c04d3a5, loca = 2062371      1d011945, f000f000 ,203f02, ddddcccc, e2
7774 :   channel = 1    timestamp = e25c04d616, loca = 2062701      1d071945, f000f000 ,203f02, ddddcccc, e2
7775 :   channel = 1    timestamp = e25c04d887, loca = 2062899      1d0a1946, f000f000 ,203f02, ddddcccc, e2
7776 :   channel = 1    timestamp = e25c04daf8, loca = 2063163      1d0b1946, f000f000 ,203f02, ddddcccc, e2
7777 :   channel = 1    timestamp = e25c04dd69, loca = 2063428      1d0d1945, f000f000 ,203f02, ddddcccc, e2
7778 :   channel = 1    timestamp = e25c04dfda, loca = 2063758      1d0f1947, f000f000 ,203f02, ddddcccc, e2
7779 :   channel = 1    timestamp = e25c04e24b, loca = 2063956      1d0e1946, f000f000 ,203f02, ddddcccc, e2
7780 :   channel = 1    timestamp = e25c04e4bc, loca = 2064220      1d111947, f000f000 ,203f02, ddddcccc, e2
7781 :   channel = 1    timestamp = e25c04e72d, loca = 2064485      1d0c1946, f000f000 ,203f02, ddddcccc, e2
7782 :   channel = 1    timestamp = e25c04e99e, loca = 2064815      1d0d1946, f000f000 ,203f02, ddddcccc, e2
7783 :   channel = 1    timestamp = e25c04ec0f, loca = 2065013      1d0c1947, f000f000 ,203f02, ddddcccc, e2
7784 :   channel = 1    timestamp = e25c04ee80, loca = 2065277      1d091945, f000f000 ,203f02, ddddcccc, e2
7785 :   channel = 1    timestamp = e25c04f0f1, loca = 2065542      1d071945, f000f000 ,203f02, ddddcccc, e2
7786 :   channel = 1    timestamp = e25c04f362, loca = 2065872      1d071946, f000f000 ,203f02, ddddcccc, e2
7787 :   channel = 1    timestamp = e25c04f5d3, loca = 2066070      1d071946, f000f000 ,203f02, ddddcccc, e2
7788 :   channel = 1    timestamp = e25c04f844, loca = 2066334      1d081946, f000f000 ,203f02, ddddcccc, e2
7789 :   channel = 1    timestamp = e25c04fab5, loca = 2066599      1d061945, f000f000 ,203f02, ddddcccc, e2
7790 :   channel = 1    timestamp = e25c04fd26, loca = 2066929      1d061945, f000f000 ,203f02, ddddcccc, e2
7791 :   channel = 1    timestamp = e25c04ff97, loca = 2067127      1d071946, f000f000 ,203f02, ddddcccc, e2
7792 :   channel = 1    timestamp = e25c050208, loca = 2067391      1d071947, f000f000 ,203f02, ddddcccc, e2
7793 :   channel = 1    timestamp = e25c050479, loca = 2067656      1d0b1946, f000f000 ,203f02, ddddcccc, e2
7794 :   channel = 1    timestamp = e25c0506ea, loca = 2067986      1d071945, f000f000 ,203f02, ddddcccc, e2
7795 :   channel = 1    timestamp = e25c05095b, loca = 2068184      1d0f1945, f000f000 ,203f02, ddddcccc, e2
7796 :   channel = 1    timestamp = e25c050bcc, loca = 2068448      1d0d1947, f000f000 ,203f02, ddddcccc, e2
7797 :   channel = 1    timestamp = e25c050e3d, loca = 2068713      1d101947, f000f000 ,203f02, ddddcccc, e2
7798 :   channel = 1    timestamp = e25c0510ae, loca = 2069043      1d141946, f000f000 ,203f02, ddddcccc, e2
7799 :   channel = 1    timestamp = e25c05131f, loca = 2069241      1d0f1947, f000f000 ,203f02, ddddcccc, e2
7800 :   channel = 1    timestamp = e25c051590, loca = 2069539      1d181947, f000f000 ,203f02, ddddcccc, e2
7801 :   channel = 1    timestamp = e25c051801, loca = 2069803      1d161947, f000f000 ,203f02, ddddcccc, e2
7802 :   channel = 1    timestamp = e25c051a72, loca = 2070133      1d191946, f000f000 ,203f02, ddddcccc, e2
7803 :   channel = 1    timestamp = e25c051ce3, loca = 2070331      1d191947, f000f000 ,203f02, ddddcccc, e2
7804 :   channel = 1    timestamp = e25c051f54, loca = 2070596      1d171947, f000f000 ,203f02, ddddcccc, e2
7805 :   channel = 1    timestamp = e25c0521c5, loca = 2070860      1d181947, f000f000 ,203f02, ddddcccc, e2
7806 :   channel = 1    timestamp = e25c052436, loca = 2071190      1d191946, f000f000 ,203f02, ddddcccc, e2
7807 :   channel = 1    timestamp = e25c0526a7, loca = 2071388      1d161947, f000f000 ,203f02, ddddcccc, e2
7808 :   channel = 1    timestamp = e25c052918, loca = 2071653      1d131945, f000f000 ,203f02, ddddcccc, e2
7809 :   channel = 1    timestamp = e25c052b89, loca = 2071917      1d121945, f000f000 ,203f02, ddddcccc, e2
7810 :   channel = 1    timestamp = e25c052dfa, loca = 2072247      1d101946, f000f000 ,203f02, ddddcccc, e2
7811 :   channel = 1    timestamp = e25c05306b, loca = 2072445      1d111947, f000f000 ,203f02, ddddcccc, e2
7812 :   channel = 1    timestamp = e25c0532dc, loca = 2072710      1d121945, f000f000 ,203f02, ddddcccc, e2
7813 :   channel = 1    timestamp = e25c05354d, loca = 2072974      1d111945, f000f000 ,203f02, ddddcccc, e2
7814 :   channel = 1    timestamp = e25c0537be, loca = 2073304      1d141947, f000f000 ,203f02, ddddcccc, e2
7815 :   channel = 1    timestamp = e25c053a2f, loca = 2073502      1d141946, f000f000 ,203f02, ddddcccc, e2
7816 :   channel = 1    timestamp = e25c053ca0, loca = 2073767      1d171946, f000f000 ,203f02, ddddcccc, e2
7817 :   channel = 1    timestamp = e25c053f11, loca = 2074031      1d161946, f000f000 ,203f02, ddddcccc, e2
7818 :   channel = 1    timestamp = e25c054182, loca = 2074361      1d1a1946, f000f000 ,203f02, ddddcccc, e2
7819 :   channel = 1    timestamp = e25c0543f3, loca = 2074559      1d1e1947, f000f000 ,203f02, ddddcccc, e2
7820 :   channel = 1    timestamp = e25c054664, loca = 2074824      1d1a1946, f000f000 ,203f02, ddddcccc, e2
7821 :   channel = 1    timestamp = e25c0548d5, loca = 2075088      1d181946, f000f000 ,203f02, ddddcccc, e2
7822 :   channel = 1    timestamp = e25c054b46, loca = 2075418      1d1d1947, f000f000 ,203f02, ddddcccc, e2
7823 :   channel = 1    timestamp = e25c054db7, loca = 2075616      1d1d1946, f000f000 ,203f02, ddddcccc, e2
7824 :   channel = 1    timestamp = e25c055028, loca = 2075881      1d1e1946, f000f000 ,203f02, ddddcccc, e2
7825 :   channel = 1    timestamp = e25c055299, loca = 2076145      1d1d1946, f000f000 ,203f02, ddddcccc, e2
7826 :   channel = 1    timestamp = e25c05550a, loca = 2076475      1d211946, f000f000 ,203f02, ddddcccc, e2
7827 :   channel = 1    timestamp = e25c05577b, loca = 2076707      1d201947, f000f000 ,203f02, ddddcccc, e2
7828 :   channel = 1    timestamp = e25c0559ec, loca = 2076971      1d1f1947, f000f000 ,203f02, ddddcccc, e2
7829 :   channel = 1    timestamp = e25c055c5d, loca = 2077235      1d221947, f000f000 ,203f02, ddddcccc, e2
7830 :   channel = 1    timestamp = e25c055ece, loca = 2077565      1d1f1948, f000f000 ,203f02, ddddcccc, e2
7831 :   channel = 1    timestamp = e25c05613f, loca = 2077764      1d1c1947, f000f000 ,203f02, ddddcccc, e2
7832 :   channel = 1    timestamp = e25c0563b0, loca = 2078028      1d1c1946, f000f000 ,203f02, ddddcccc, e2
7833 :   channel = 1    timestamp = e25c056621, loca = 2078292      1d1a1946, f000f000 ,203f02, ddddcccc, e2
7834 :   channel = 1    timestamp = e25c056892, loca = 2078622      1d1a1945, f000f000 ,203f02, ddddcccc, e2
7835 :   channel = 1    timestamp = e25c056b03, loca = 2078821      1d161946, f000f000 ,203f02, ddddcccc, e2
7836 :   channel = 1    timestamp = e25c056d74, loca = 2079085      1d1c1946, f000f000 ,203f02, ddddcccc, e2
7837 :   channel = 1    timestamp = e25c056fe5, loca = 2079349      1d1c1945, f000f000 ,203f02, ddddcccc, e2
7838 :   channel = 1    timestamp = e25c057256, loca = 2079679      1d1b1946, f000f000 ,203f02, ddddcccc, e2
7839 :   channel = 1    timestamp = e25c0574c7, loca = 2079878      1d211946, f000f000 ,203f02, ddddcccc, e2
7840 :   channel = 1    timestamp = e25c057738, loca = 2080142      1d241947, f000f000 ,203f02, ddddcccc, e2
7841 :   channel = 1    timestamp = e25c0579a9, loca = 2080406      1d271946, f000f000 ,203f02, ddddcccc, e2
7842 :   channel = 1    timestamp = e25c057c1a, loca = 2080736      1d271948, f000f000 ,203f02, ddddcccc, e2
7843 :   channel = 1    timestamp = e25c057e8b, loca = 2080935      1d261947, f000f000 ,203f02, ddddcccc, e2
7844 :   channel = 1    timestamp = e25c0580fc, loca = 2081199      1d271946, f000f000 ,203f02, ddddcccc, e2
7845 :   channel = 1    timestamp = e25c05836d, loca = 2081463      1d2a1947, f000f000 ,203f02, ddddcccc, e2
7846 :   channel = 1    timestamp = e25c0585de, loca = 2081794      f00f, 203f02 ,203f02, ddddcccc, e2
7847 :   channel = 1    timestamp = e25c05884f, loca = 2081992      1d281946, f000f000 ,203f02, ddddcccc, e2
7848 :   channel = 1    timestamp = e25c058ac0, loca = 2082256      1d2b1947, f000f000 ,203f02, ddddcccc, e2
7849 :   channel = 1    timestamp = e25c058d31, loca = 2082520      1d271945, f000f000 ,203f02, ddddcccc, e2
7850 :   channel = 1    timestamp = e25c058fa2, loca = 2082851      1d2e1946, f000f000 ,203f02, ddddcccc, e2
7851 :   channel = 1    timestamp = e25c059213, loca = 2083049      1d2a1947, f000f000 ,203f02, ddddcccc, e2
7852 :   channel = 1    timestamp = e25c059484, loca = 2083313      1d291947, f000f000 ,203f02, ddddcccc, e2
7853 :   channel = 1    timestamp = e25c0596f5, loca = 2083577      1d2c1947, f000f000 ,203f02, ddddcccc, e2
7854 :   channel = 1    timestamp = e25c059966, loca = 2083941      1d2a1947, f000f000 ,203f02, ddddcccc, e2
7855 :   channel = 1    timestamp = e25c059bd7, loca = 2084139      1d2d1946, f000f000 ,203f02, ddddcccc, e2
7856 :   channel = 1    timestamp = e25c059e48, loca = 2084403      1d291945, f000f000 ,203f02, ddddcccc, e2
7857 :   channel = 1    timestamp = e25c05a0b9, loca = 2084667      1d2c1947, f000f000 ,203f02, ddddcccc, e2
7858 :   channel = 1    timestamp = e25c05a32a, loca = 2084998      1d291947, f000f000 ,203f02, ddddcccc, e2
7859 :   channel = 1    timestamp = e25c05a59b, loca = 2085196      1d271947, f000f000 ,203f02, ddddcccc, e2
7860 :   channel = 1    timestamp = e25c05a80c, loca = 2085460      1d2a1947, f000f000 ,203f02, ddddcccc, e2
7861 :   channel = 1    timestamp = e25c05aa7d, loca = 2085724      1d271946, f000f000 ,203f02, ddddcccc, e2
7862 :   channel = 1    timestamp = e25c05acee, loca = 2086055      1d2b1947, f000f000 ,203f02, ddddcccc, e2
7863 :   channel = 1    timestamp = e25c05af5f, loca = 2086253      1d2e1947, f000f000 ,203f02, ddddcccc, e2
7864 :   channel = 1    timestamp = e25c05b1d0, loca = 2086517      1d2e1948, f000f000 ,203f02, ddddcccc, e2
7865 :   channel = 1    timestamp = e25c05b441, loca = 2086781      1d2f1946, f000f000 ,203f02, ddddcccc, e2
7866 :   channel = 1    timestamp = e25c05b6b2, loca = 2087112      1d2c1948, f000f000 ,203f02, ddddcccc, e2
7867 :   channel = 1    timestamp = e25c05b923, loca = 2087310      1d2f1946, f000f000 ,203f02, ddddcccc, e2
7868 :   channel = 1    timestamp = e25c05bb94, loca = 2087574      1d331948, f000f000 ,203f02, ddddcccc, e2
7869 :   channel = 1    timestamp = e25c05be05, loca = 2087838      1d321947, f000f000 ,203f02, ddddcccc, e2
7870 :   channel = 1    timestamp = e25c05c076, loca = 2088169      1d311947, f000f000 ,203f02, ddddcccc, e2
7871 :   channel = 1    timestamp = e25c05c2e7, loca = 2088367      1d331948, f000f000 ,203f02, ddddcccc, e2
7872 :   channel = 1    timestamp = e25c05c558, loca = 2088631      1d311947, f000f000 ,203f02, ddddcccc, e2
7873 :   channel = 1    timestamp = e25c05c7c9, loca = 2088895      1d331947, f000f000 ,203f02, ddddcccc, e2
7874 :   channel = 1    timestamp = e25c05ca3a, loca = 2089226      1d311946, f000f000 ,203f02, ddddcccc, e2
7875 :   channel = 1    timestamp = e25c05ccab, loca = 2089424      1d351946, f000f000 ,203f02, ddddcccc, e2
7876 :   channel = 1    timestamp = e25c05cf1c, loca = 2089688      1d331947, f000f000 ,203f02, ddddcccc, e2
7877 :   channel = 1    timestamp = e25c05d18d, loca = 2089952      1d301947, f000f000 ,203f02, ddddcccc, e2
7878 :   channel = 1    timestamp = e25c05d3fe, loca = 2090283      1d361948, f000f000 ,203f02, ddddcccc, e2
7879 :   channel = 1    timestamp = e25c05d66f, loca = 2090481      1d321948, f000f000 ,203f02, ddddcccc, e2
7880 :   channel = 1    timestamp = e25c05d8e0, loca = 2090745      1d331948, f000f000 ,203f02, ddddcccc, e2
7881 :   channel = 1    timestamp = e25c05db51, loca = 2091043      1d3b1948, f000f000 ,203f02, ddddcccc, e2
7882 :   channel = 1    timestamp = e25c05ddc2, loca = 2091373      1d3b1948, f000f000 ,203f02, ddddcccc, e2
7883 :   channel = 1    timestamp = e25c05e033, loca = 2091571      1d3d1948, f000f000 ,203f02, ddddcccc, e2
7884 :   channel = 1    timestamp = e25c05e2a4, loca = 2091835      1d3e1948, f000f000 ,203f02, ddddcccc, e2
7885 :   channel = 1    timestamp = e25c05e515, loca = 2092100      1d3a1948, f000f000 ,203f02, ddddcccc, e2
7886 :   channel = 1    timestamp = e25c05e786, loca = 2092430      1d3b1949, f000f000 ,203f02, ddddcccc, e2
7887 :   channel = 1    timestamp = e25c05e9f7, loca = 2092628      1d371948, f000f000 ,203f02, ddddcccc, e2
7888 :   channel = 1    timestamp = e25c05ec68, loca = 2092892      1d361946, f000f000 ,203f02, ddddcccc, e2
7889 :   channel = 1    timestamp = e25c05eed9, loca = 2093157      1d381948, f000f000 ,203f02, ddddcccc, e2
7890 :   channel = 1    timestamp = e25c05f14a, loca = 2093487      1d371947, f000f000 ,203f02, ddddcccc, e2
7891 :   channel = 1    timestamp = e25c05f3bb, loca = 2093685      1d3a1947, f000f000 ,203f02, ddddcccc, e2
7892 :   channel = 1    timestamp = e25c05f62c, loca = 2093949      1d351947, f000f000 ,203f02, ddddcccc, e2
7893 :   channel = 1    timestamp = e25c05f89d, loca = 2094214      1d391947, f000f000 ,203f02, ddddcccc, e2
7894 :   channel = 1    timestamp = e25c05fb0e, loca = 2094544      1d361948, f000f000 ,203f02, ddddcccc, e2
7895 :   channel = 1    timestamp = e25c05fd7f, loca = 2094743      1d391947, f000f000 ,203f02, ddddcccc, e2
7896 :   channel = 1    timestamp = e25c05fff0, loca = 2095007      1d371947, f000f000 ,203f02, ddddcccc, e2
7897 :   channel = 1    timestamp = e25c060261, loca = 2095271      1d381948, f000f000 ,203f02, ddddcccc, e2
7898 :   channel = 1    timestamp = e25c0604d2, loca = 2095601      1d391947, f000f000 ,203f02, ddddcccc, e2
7899 :   channel = 1    timestamp = e25c060743, loca = 2095799      1d3a1948, f000f000 ,203f02, ddddcccc, e2
7900 :   channel = 1    timestamp = e25c0609b4, loca = 2096063      1d391947, f000f000 ,203f02, ddddcccc, e2
7901 :   channel = 1    timestamp = e25c060c25, loca = 2096328      1d3c1948, f000f000 ,203f02, ddddcccc, e2
7902 :   channel = 1    timestamp = e25c060e96, loca = 2096658      1d3e1948, f000f000 ,203f02, ddddcccc, e2
