0 :   channel = 3    timestamp = e25bbab296, loca = 134      3d91392a, f000f000 ,203f04, ddddcccc, e2
7717 :   channel = 3    timestamp = e25c044aed, loca = 2047539      3cae3923, f000f000 ,203f04, ddddcccc, e2
7718 :   channel = 3    timestamp = e25c044d5e, loca = 2047737      3cb13924, f000f000 ,203f04, ddddcccc, e2
7719 :   channel = 3    timestamp = e25c044fcf, loca = 2048101      3caf3923, f000f000 ,203f04, ddddcccc, e2
7720 :   channel = 3    timestamp = e25c045240, loca = 2048365      3cb13921, f000f000 ,203f04, ddddcccc, e2
7721 :   channel = 3    timestamp = e25c0454b1, loca = 2048629      3cb23923, f000f000 ,203f04, ddddcccc, e2
7722 :   channel = 3    timestamp = e25c045722, loca = 2048827      3cb33922, f000f000 ,203f04, ddddcccc, e2
7723 :   channel = 3    timestamp = e25c045993, loca = 2049158      3cb23923, f000f000 ,203f04, ddddcccc, e2
7724 :   channel = 3    timestamp = e25c045c04, loca = 2049422      3cb13923, f000f000 ,203f04, ddddcccc, e2
7725 :   channel = 3    timestamp = e25c045e75, loca = 2049686      3cb43923, f000f000 ,203f04, ddddcccc, e2
7726 :   channel = 3    timestamp = e25c0460e6, loca = 2049884      3caf3923, f000f000 ,203f04, ddddcccc, e2
7727 :   channel = 3    timestamp = e25c046357, loca = 2050215      3cb33923, f000f000 ,203f04, ddddcccc, e2
7728 :   channel = 3    timestamp = e25c0465c8, loca = 2050479      3cb53924, f000f000 ,203f04, ddddcccc, e2
7729 :   channel = 3    timestamp = e25c046839, loca = 2050743      3cae3924, f000f000 ,203f04, ddddcccc, e2
7730 :   channel = 3    timestamp = e25c046aaa, loca = 2050941      3cb13924, f000f000 ,203f04, ddddcccc, e2
7731 :   channel = 3    timestamp = e25c046d1b, loca = 2051272      3cb63926, f000f000 ,203f04, ddddcccc, e2
7732 :   channel = 3    timestamp = e25c046f8c, loca = 2051536      3cb03924, f000f000 ,203f04, ddddcccc, e2
7733 :   channel = 3    timestamp = e25c0471fd, loca = 2051800      3cb43924, f000f000 ,203f04, ddddcccc, e2
7734 :   channel = 3    timestamp = e25c04746e, loca = 2051998      3cb53923, f000f000 ,203f04, ddddcccc, e2
7735 :   channel = 3    timestamp = e25c0476df, loca = 2052329      3cb43924, f000f000 ,203f04, ddddcccc, e2
7736 :   channel = 3    timestamp = e25c047950, loca = 2052593      3cb73924, f000f000 ,203f04, ddddcccc, e2
7737 :   channel = 3    timestamp = e25c047bc1, loca = 2052857      3cb13925, f000f000 ,203f04, ddddcccc, e2
7738 :   channel = 3    timestamp = e25c047e32, loca = 2053055      3cb53923, f000f000 ,203f04, ddddcccc, e2
7739 :   channel = 3    timestamp = e25c0480a3, loca = 2053386      3cb73925, f000f000 ,203f04, ddddcccc, e2
7740 :   channel = 3    timestamp = e25c048314, loca = 2053650      3cb53923, f000f000 ,203f04, ddddcccc, e2
7741 :   channel = 3    timestamp = e25c048585, loca = 2053914      3cb93924, f000f000 ,203f04, ddddcccc, e2
7742 :   channel = 3    timestamp = e25c0487f6, loca = 2054112      3cb73922, f000f000 ,203f04, ddddcccc, e2
7743 :   channel = 3    timestamp = e25c048a67, loca = 2054443      3cb93922, f000f000 ,203f04, ddddcccc, e2
7744 :   channel = 3    timestamp = e25c048cd8, loca = 2054707      3cba3923, f000f000 ,203f04, ddddcccc, e2
7745 :   channel = 3    timestamp = e25c048f49, loca = 2054971      3cb83923, f000f000 ,203f04, ddddcccc, e2
7746 :   channel = 3    timestamp = e25c0491ba, loca = 2055203      3cbb3923, f000f000 ,203f04, ddddcccc, e2
7747 :   channel = 3    timestamp = e25c04942b, loca = 2055533      3cbb3923, f000f000 ,203f04, ddddcccc, e2
7748 :   channel = 3    timestamp = e25c04969c, loca = 2055797      3cbc3923, f000f000 ,203f04, ddddcccc, e2
7749 :   channel = 3    timestamp = e25c04990d, loca = 2056061      3cc03923, f000f000 ,203f04, ddddcccc, e2
7750 :   channel = 3    timestamp = e25c049b7e, loca = 2056260      3cbc3924, f000f000 ,203f04, ddddcccc, e2
7751 :   channel = 3    timestamp = e25c049def, loca = 2056590      3cbf3923, f000f000 ,203f04, ddddcccc, e2
7752 :   channel = 3    timestamp = e25c04a060, loca = 2056854      3cbf3922, f000f000 ,203f04, ddddcccc, e2
7753 :   channel = 3    timestamp = e25c04a2d1, loca = 2057118      3cc03923, f000f000 ,203f04, ddddcccc, e2
7754 :   channel = 3    timestamp = e25c04a542, loca = 2057317      3cc33923, f000f000 ,203f04, ddddcccc, e2
7755 :   channel = 3    timestamp = e25c04a7b3, loca = 2057647      3cc23923, f000f000 ,203f04, ddddcccc, e2
7756 :   channel = 3    timestamp = e25c04aa24, loca = 2057911      3cc23924, f000f000 ,203f04, ddddcccc, e2
7757 :   channel = 3    timestamp = e25c04ac95, loca = 2058175      3cc33926, f000f000 ,203f04, ddddcccc, e2
7758 :   channel = 3    timestamp = e25c04af06, loca = 2058374      3cc13925, f000f000 ,203f04, ddddcccc, e2
7759 :   channel = 3    timestamp = e25c04b177, loca = 2058704      3cc13923, f000f000 ,203f04, ddddcccc, e2
7760 :   channel = 3    timestamp = e25c04b3e8, loca = 2058968      3cc03924, f000f000 ,203f04, ddddcccc, e2
7761 :   channel = 3    timestamp = e25c04b659, loca = 2059232      3cc23924, f000f000 ,203f04, ddddcccc, e2
7762 :   channel = 3    timestamp = e25c04b8ca, loca = 2059431      3cc33923, f000f000 ,203f04, ddddcccc, e2
7763 :   channel = 3    timestamp = e25c04bb3b, loca = 2059761      3cbf3923, f000f000 ,203f04, ddddcccc, e2
7764 :   channel = 3    timestamp = e25c04bdac, loca = 2060025      3cbf3924, f000f000 ,203f04, ddddcccc, e2
7765 :   channel = 3    timestamp = e25c04c01d, loca = 2060290      f00f, 203f04 ,203f04, ddddcccc, e2
7766 :   channel = 3    timestamp = e25c04c28e, loca = 2060488      3cc13923, f000f000 ,203f04, ddddcccc, e2
7767 :   channel = 3    timestamp = e25c04c4ff, loca = 2060818      3cc33923, f000f000 ,203f04, ddddcccc, e2
7768 :   channel = 3    timestamp = e25c04c770, loca = 2061082      3cc03924, f000f000 ,203f04, ddddcccc, e2
7769 :   channel = 3    timestamp = e25c04c9e1, loca = 2061347      3cc43924, f000f000 ,203f04, ddddcccc, e2
7770 :   channel = 3    timestamp = e25c04cc52, loca = 2061545      3cc53924, f000f000 ,203f04, ddddcccc, e2
7771 :   channel = 3    timestamp = e25c04cec3, loca = 2061875      3cc33923, f000f000 ,203f04, ddddcccc, e2
7772 :   channel = 3    timestamp = e25c04d134, loca = 2062139      3cc83923, f000f000 ,203f04, ddddcccc, e2
7773 :   channel = 3    timestamp = e25c04d3a5, loca = 2062437      3cc53924, f000f000 ,203f04, ddddcccc, e2
7774 :   channel = 3    timestamp = e25c04d616, loca = 2062635      3cc93923, f000f000 ,203f04, ddddcccc, e2
7775 :   channel = 3    timestamp = e25c04d887, loca = 2062965      3cce3923, f000f000 ,203f04, ddddcccc, e2
7776 :   channel = 3    timestamp = e25c04daf8, loca = 2063229      3ccc3923, f000f000 ,203f04, ddddcccc, e2
7777 :   channel = 3    timestamp = e25c04dd69, loca = 2063494      3cd03924, f000f000 ,203f04, ddddcccc, e2
7778 :   channel = 3    timestamp = e25c04dfda, loca = 2063692      3cd23924, f000f000 ,203f04, ddddcccc, e2
7779 :   channel = 3    timestamp = e25c04e24b, loca = 2064022      3cd03924, f000f000 ,203f04, ddddcccc, e2
7780 :   channel = 3    timestamp = e25c04e4bc, loca = 2064286      3cd43924, f000f000 ,203f04, ddddcccc, e2
7781 :   channel = 3    timestamp = e25c04e72d, loca = 2064551      3ccf3924, f000f000 ,203f04, ddddcccc, e2
7782 :   channel = 3    timestamp = e25c04e99e, loca = 2064749      3ccf3923, f000f000 ,203f04, ddddcccc, e2
7783 :   channel = 3    timestamp = e25c04ec0f, loca = 2065079      3cd13924, f000f000 ,203f04, ddddcccc, e2
7784 :   channel = 3    timestamp = e25c04ee80, loca = 2065343      3ccd3925, f000f000 ,203f04, ddddcccc, e2
7785 :   channel = 3    timestamp = e25c04f0f1, loca = 2065608      3ccc3925, f000f000 ,203f04, ddddcccc, e2
7786 :   channel = 3    timestamp = e25c04f362, loca = 2065806      3ccc3926, f000f000 ,203f04, ddddcccc, e2
7787 :   channel = 3    timestamp = e25c04f5d3, loca = 2066136      3ccc3926, f000f000 ,203f04, ddddcccc, e2
7788 :   channel = 3    timestamp = e25c04f844, loca = 2066400      3ccc3925, f000f000 ,203f04, ddddcccc, e2
7789 :   channel = 3    timestamp = e25c04fab5, loca = 2066665      3cca3923, f000f000 ,203f04, ddddcccc, e2
7790 :   channel = 3    timestamp = e25c04fd26, loca = 2066863      3ccb3924, f000f000 ,203f04, ddddcccc, e2
7791 :   channel = 3    timestamp = e25c04ff97, loca = 2067193      3ccb3924, f000f000 ,203f04, ddddcccc, e2
7792 :   channel = 3    timestamp = e25c050208, loca = 2067458      f00f, 203f04 ,203f04, ddddcccc, e2
7793 :   channel = 3    timestamp = e25c050479, loca = 2067722      3ccf3924, f000f000 ,203f04, ddddcccc, e2
7794 :   channel = 3    timestamp = e25c0506ea, loca = 2067920      3cca3924, f000f000 ,203f04, ddddcccc, e2
7795 :   channel = 3    timestamp = e25c05095b, loca = 2068250      3cd33925, f000f000 ,203f04, ddddcccc, e2
7796 :   channel = 3    timestamp = e25c050bcc, loca = 2068515      3cd03924, f000f000 ,203f04, ddddcccc, e2
7797 :   channel = 3    timestamp = e25c050e3d, loca = 2068779      3cd23923, f000f000 ,203f04, ddddcccc, e2
7798 :   channel = 3    timestamp = e25c0510ae, loca = 2068977      3cd83923, f000f000 ,203f04, ddddcccc, e2
7799 :   channel = 3    timestamp = e25c05131f, loca = 2069307      3cd33924, f000f000 ,203f04, ddddcccc, e2
7800 :   channel = 3    timestamp = e25c051590, loca = 2069605      3cda3923, f000f000 ,203f04, ddddcccc, e2
7801 :   channel = 3    timestamp = e25c051801, loca = 2069869      3cda3923, f000f000 ,203f04, ddddcccc, e2
7802 :   channel = 3    timestamp = e25c051a72, loca = 2070067      3cdb3924, f000f000 ,203f04, ddddcccc, e2
7803 :   channel = 3    timestamp = e25c051ce3, loca = 2070397      3cdd3923, f000f000 ,203f04, ddddcccc, e2
7804 :   channel = 3    timestamp = e25c051f54, loca = 2070662      3cdb3923, f000f000 ,203f04, ddddcccc, e2
7805 :   channel = 3    timestamp = e25c0521c5, loca = 2070926      3cdc3924, f000f000 ,203f04, ddddcccc, e2
7806 :   channel = 3    timestamp = e25c052436, loca = 2071124      3cdc3923, f000f000 ,203f04, ddddcccc, e2
7807 :   channel = 3    timestamp = e25c0526a7, loca = 2071454      3cdb3925, f000f000 ,203f04, ddddcccc, e2
7808 :   channel = 3    timestamp = e25c052918, loca = 2071719      3cd93925, f000f000 ,203f04, ddddcccc, e2
7809 :   channel = 3    timestamp = e25c052b89, loca = 2071983      3cd63926, f000f000 ,203f04, ddddcccc, e2
7810 :   channel = 3    timestamp = e25c052dfa, loca = 2072181      3cd53926, f000f000 ,203f04, ddddcccc, e2
7811 :   channel = 3    timestamp = e25c05306b, loca = 2072511      3cd83926, f000f000 ,203f04, ddddcccc, e2
7812 :   channel = 3    timestamp = e25c0532dc, loca = 2072776      3cd73925, f000f000 ,203f04, ddddcccc, e2
7813 :   channel = 3    timestamp = e25c05354d, loca = 2073040      3cd43923, f000f000 ,203f04, ddddcccc, e2
7814 :   channel = 3    timestamp = e25c0537be, loca = 2073238      3cd83926, f000f000 ,203f04, ddddcccc, e2
7815 :   channel = 3    timestamp = e25c053a2f, loca = 2073568      3cd93923, f000f000 ,203f04, ddddcccc, e2
7816 :   channel = 3    timestamp = e25c053ca0, loca = 2073833      3cdc3923, f000f000 ,203f04, ddddcccc, e2
7817 :   channel = 3    timestamp = e25c053f11, loca = 2074097      3cdc3924, f000f000 ,203f04, ddddcccc, e2
7818 :   channel = 3    timestamp = e25c054182, loca = 2074295      3cdd3923, f000f000 ,203f04, ddddcccc, e2
7819 :   channel = 3    timestamp = e25c0543f3, loca = 2074626      f00f, 203f04 ,203f04, ddddcccc, e2
7820 :   channel = 3    timestamp = e25c054664, loca = 2074890      3cdf3924, f000f000 ,203f04, ddddcccc, e2
7821 :   channel = 3    timestamp = e25c0548d5, loca = 2075154      3cdc3923, f000f000 ,203f04, ddddcccc, e2
7822 :   channel = 3    timestamp = e25c054b46, loca = 2075352      3ce13925, f000f000 ,203f04, ddddcccc, e2
7823 :   channel = 3    timestamp = e25c054db7, loca = 2075683      3ce03923, f000f000 ,203f04, ddddcccc, e2
7824 :   channel = 3    timestamp = e25c055028, loca = 2075947      3ce33924, f000f000 ,203f04, ddddcccc, e2
7825 :   channel = 3    timestamp = e25c055299, loca = 2076211      3ce03924, f000f000 ,203f04, ddddcccc, e2
7826 :   channel = 3    timestamp = e25c05550a, loca = 2076409      3ce33923, f000f000 ,203f04, ddddcccc, e2
7827 :   channel = 3    timestamp = e25c05577b, loca = 2076773      3ce33924, f000f000 ,203f04, ddddcccc, e2
7828 :   channel = 3    timestamp = e25c0559ec, loca = 2077037      3ce23923, f000f000 ,203f04, ddddcccc, e2
7829 :   channel = 3    timestamp = e25c055c5d, loca = 2077301      3ce63925, f000f000 ,203f04, ddddcccc, e2
7830 :   channel = 3    timestamp = e25c055ece, loca = 2077499      3ce33924, f000f000 ,203f04, ddddcccc, e2
7831 :   channel = 3    timestamp = e25c05613f, loca = 2077830      3ce13925, f000f000 ,203f04, ddddcccc, e2
7832 :   channel = 3    timestamp = e25c0563b0, loca = 2078094      3ce23925, f000f000 ,203f04, ddddcccc, e2
7833 :   channel = 3    timestamp = e25c056621, loca = 2078358      3ce03926, f000f000 ,203f04, ddddcccc, e2
7834 :   channel = 3    timestamp = e25c056892, loca = 2078556      3ce13926, f000f000 ,203f04, ddddcccc, e2
7835 :   channel = 3    timestamp = e25c056b03, loca = 2078887      3cda3924, f000f000 ,203f04, ddddcccc, e2
7836 :   channel = 3    timestamp = e25c056d74, loca = 2079151      3ce03924, f000f000 ,203f04, ddddcccc, e2
7837 :   channel = 3    timestamp = e25c056fe5, loca = 2079415      3ce13924, f000f000 ,203f04, ddddcccc, e2
7838 :   channel = 3    timestamp = e25c057256, loca = 2079613      3ce03924, f000f000 ,203f04, ddddcccc, e2
7839 :   channel = 3    timestamp = e25c0574c7, loca = 2079944      3ce73924, f000f000 ,203f04, ddddcccc, e2
7840 :   channel = 3    timestamp = e25c057738, loca = 2080208      3ce83924, f000f000 ,203f04, ddddcccc, e2
7841 :   channel = 3    timestamp = e25c0579a9, loca = 2080472      3ceb3924, f000f000 ,203f04, ddddcccc, e2
7842 :   channel = 3    timestamp = e25c057c1a, loca = 2080670      3ced3925, f000f000 ,203f04, ddddcccc, e2
7843 :   channel = 3    timestamp = e25c057e8b, loca = 2081001      3ced3925, f000f000 ,203f04, ddddcccc, e2
7844 :   channel = 3    timestamp = e25c0580fc, loca = 2081265      3ceb3923, f000f000 ,203f04, ddddcccc, e2
7845 :   channel = 3    timestamp = e25c05836d, loca = 2081529      3ced3924, f000f000 ,203f04, ddddcccc, e2
7846 :   channel = 3    timestamp = e25c0585de, loca = 2081727      3ceb3924, f000f000 ,203f04, ddddcccc, e2
7847 :   channel = 3    timestamp = e25c05884f, loca = 2082058      3ced3923, f000f000 ,203f04, ddddcccc, e2
7848 :   channel = 3    timestamp = e25c058ac0, loca = 2082322      3cee3924, f000f000 ,203f04, ddddcccc, e2
7849 :   channel = 3    timestamp = e25c058d31, loca = 2082586      3ceb3924, f000f000 ,203f04, ddddcccc, e2
7850 :   channel = 3    timestamp = e25c058fa2, loca = 2082784      3cf13923, f000f000 ,203f04, ddddcccc, e2
7851 :   channel = 3    timestamp = e25c059213, loca = 2083115      3ced3924, f000f000 ,203f04, ddddcccc, e2
7852 :   channel = 3    timestamp = e25c059484, loca = 2083379      3ced3924, f000f000 ,203f04, ddddcccc, e2
7853 :   channel = 3    timestamp = e25c0596f5, loca = 2083643      3cf03925, f000f000 ,203f04, ddddcccc, e2
7854 :   channel = 3    timestamp = e25c059966, loca = 2083875      3cef3924, f000f000 ,203f04, ddddcccc, e2
7855 :   channel = 3    timestamp = e25c059bd7, loca = 2084205      3cf13925, f000f000 ,203f04, ddddcccc, e2
7856 :   channel = 3    timestamp = e25c059e48, loca = 2084469      3ced3924, f000f000 ,203f04, ddddcccc, e2
7857 :   channel = 3    timestamp = e25c05a0b9, loca = 2084733      3cf03924, f000f000 ,203f04, ddddcccc, e2
7858 :   channel = 3    timestamp = e25c05a32a, loca = 2084932      3cef3926, f000f000 ,203f04, ddddcccc, e2
7859 :   channel = 3    timestamp = e25c05a59b, loca = 2085262      3ced3926, f000f000 ,203f04, ddddcccc, e2
7860 :   channel = 3    timestamp = e25c05a80c, loca = 2085526      3cf23928, f000f000 ,203f04, ddddcccc, e2
7861 :   channel = 3    timestamp = e25c05aa7d, loca = 2085790      3ced3925, f000f000 ,203f04, ddddcccc, e2
7862 :   channel = 3    timestamp = e25c05acee, loca = 2085989      3cf33925, f000f000 ,203f04, ddddcccc, e2
7863 :   channel = 3    timestamp = e25c05af5f, loca = 2086319      3cf43925, f000f000 ,203f04, ddddcccc, e2
7864 :   channel = 3    timestamp = e25c05b1d0, loca = 2086583      3cf23926, f000f000 ,203f04, ddddcccc, e2
7865 :   channel = 3    timestamp = e25c05b441, loca = 2086847      3cf53924, f000f000 ,203f04, ddddcccc, e2
7866 :   channel = 3    timestamp = e25c05b6b2, loca = 2087046      3cf03925, f000f000 ,203f04, ddddcccc, e2
7867 :   channel = 3    timestamp = e25c05b923, loca = 2087376      3cf43925, f000f000 ,203f04, ddddcccc, e2
7868 :   channel = 3    timestamp = e25c05bb94, loca = 2087640      3cf83924, f000f000 ,203f04, ddddcccc, e2
7869 :   channel = 3    timestamp = e25c05be05, loca = 2087904      3cf83925, f000f000 ,203f04, ddddcccc, e2
7870 :   channel = 3    timestamp = e25c05c076, loca = 2088103      3cf63925, f000f000 ,203f04, ddddcccc, e2
7871 :   channel = 3    timestamp = e25c05c2e7, loca = 2088433      3cf73925, f000f000 ,203f04, ddddcccc, e2
7872 :   channel = 3    timestamp = e25c05c558, loca = 2088697      3cf63924, f000f000 ,203f04, ddddcccc, e2
7873 :   channel = 3    timestamp = e25c05c7c9, loca = 2088962      f00f, 203f04 ,203f04, ddddcccc, e2
7874 :   channel = 3    timestamp = e25c05ca3a, loca = 2089160      3cf63924, f000f000 ,203f04, ddddcccc, e2
7875 :   channel = 3    timestamp = e25c05ccab, loca = 2089490      3cf83925, f000f000 ,203f04, ddddcccc, e2
7876 :   channel = 3    timestamp = e25c05cf1c, loca = 2089754      3cf83924, f000f000 ,203f04, ddddcccc, e2
7877 :   channel = 3    timestamp = e25c05d18d, loca = 2090019      3cf53923, f000f000 ,203f04, ddddcccc, e2
7878 :   channel = 3    timestamp = e25c05d3fe, loca = 2090217      3cf93924, f000f000 ,203f04, ddddcccc, e2
7879 :   channel = 3    timestamp = e25c05d66f, loca = 2090547      3cf63925, f000f000 ,203f04, ddddcccc, e2
7880 :   channel = 3    timestamp = e25c05d8e0, loca = 2090811      3cf53924, f000f000 ,203f04, ddddcccc, e2
7881 :   channel = 3    timestamp = e25c05db51, loca = 2091109      3cfe3924, f000f000 ,203f04, ddddcccc, e2
7882 :   channel = 3    timestamp = e25c05ddc2, loca = 2091307      3d013924, f000f000 ,203f04, ddddcccc, e2
7883 :   channel = 3    timestamp = e25c05e033, loca = 2091637      3d013925, f000f000 ,203f04, ddddcccc, e2
7884 :   channel = 3    timestamp = e25c05e2a4, loca = 2091901      3d023925, f000f000 ,203f04, ddddcccc, e2
7885 :   channel = 3    timestamp = e25c05e515, loca = 2092166      3d003924, f000f000 ,203f04, ddddcccc, e2
7886 :   channel = 3    timestamp = e25c05e786, loca = 2092364      3d013926, f000f000 ,203f04, ddddcccc, e2
7887 :   channel = 3    timestamp = e25c05e9f7, loca = 2092694      3cfe3927, f000f000 ,203f04, ddddcccc, e2
7888 :   channel = 3    timestamp = e25c05ec68, loca = 2092958      3cfe3927, f000f000 ,203f04, ddddcccc, e2
7889 :   channel = 3    timestamp = e25c05eed9, loca = 2093223      3cfe3925, f000f000 ,203f04, ddddcccc, e2
7890 :   channel = 3    timestamp = e25c05f14a, loca = 2093421      3cfd3925, f000f000 ,203f04, ddddcccc, e2
7891 :   channel = 3    timestamp = e25c05f3bb, loca = 2093751      3cff3926, f000f000 ,203f04, ddddcccc, e2
7892 :   channel = 3    timestamp = e25c05f62c, loca = 2094015      3cfa3924, f000f000 ,203f04, ddddcccc, e2
7893 :   channel = 3    timestamp = e25c05f89d, loca = 2094280      3cfd3925, f000f000 ,203f04, ddddcccc, e2
7894 :   channel = 3    timestamp = e25c05fb0e, loca = 2094478      3cfd3924, f000f000 ,203f04, ddddcccc, e2
7895 :   channel = 3    timestamp = e25c05fd7f, loca = 2094809      3cfe3926, f000f000 ,203f04, ddddcccc, e2
7896 :   channel = 3    timestamp = e25c05fff0, loca = 2095073      3cfd3926, f000f000 ,203f04, ddddcccc, e2
7897 :   channel = 3    timestamp = e25c060261, loca = 2095337      3cfc3925, f000f000 ,203f04, ddddcccc, e2
7898 :   channel = 3    timestamp = e25c0604d2, loca = 2095535      3cfe3924, f000f000 ,203f04, ddddcccc, e2
7899 :   channel = 3    timestamp = e25c060743, loca = 2095865      3d003925, f000f000 ,203f04, ddddcccc, e2
7900 :   channel = 3    timestamp = e25c0609b4, loca = 2096130      f00f, 203f04 ,203f04, ddddcccc, e2
7901 :   channel = 3    timestamp = e25c060c25, loca = 2096394      3d023924, f000f000 ,203f04, ddddcccc, e2
7902 :   channel = 3    timestamp = e25c060e96, loca = 2096592      3d023924, f000f000 ,203f04, ddddcccc, e2
7903 :   channel = 3    timestamp = e25c061107, loca = 2096922      3d043925, f000f000 ,203f04, ddddcccc, e2
7904 :   channel = 3    timestamp = e25c061378, loca = 2097187      3d0b3925, f000f000 ,203f04, ddddcccc, e2
7905 :   channel = 3    timestamp = e25c0615e9, loca = 2097451      3d073923, f000f000 ,203f04, ddddcccc, e2
7906 :   channel = 3    timestamp = e25c06185a, loca = 2097649      3d0a3924, f000f000 ,203f04, ddddcccc, e2
7907 :   channel = 3    timestamp = e25c061acb, loca = 2097979      3d0f3926, f000f000 ,203f04, ddddcccc, e2
7908 :   channel = 3    timestamp = e25c061d3c, loca = 2098244      3d0a3924, f000f000 ,203f04, ddddcccc, e2
7909 :   channel = 3    timestamp = e25c061fad, loca = 2098508      3d0c3925, f000f000 ,203f04, ddddcccc, e2
7910 :   channel = 3    timestamp = e25c06221e, loca = 2098706      3d093926, f000f000 ,203f04, ddddcccc, e2
7911 :   channel = 3    timestamp = e25c06248f, loca = 2099036      3d073926, f000f000 ,203f04, ddddcccc, e2
7912 :   channel = 3    timestamp = e25c062700, loca = 2099301      3d0c3927, f000f000 ,203f04, ddddcccc, e2
7913 :   channel = 3    timestamp = e25c062971, loca = 2099565      3d083926, f000f000 ,203f04, ddddcccc, e2
7914 :   channel = 3    timestamp = e25c062be2, loca = 2099763      3d053925, f000f000 ,203f04, ddddcccc, e2
7915 :   channel = 3    timestamp = e25c062e53, loca = 2100093      3d073926, f000f000 ,203f04, ddddcccc, e2
7916 :   channel = 3    timestamp = e25c0630c4, loca = 2100358      3d083924, f000f000 ,203f04, ddddcccc, e2
7917 :   channel = 3    timestamp = e25c063335, loca = 2100622      3d0d3926, f000f000 ,203f04, ddddcccc, e2
7918 :   channel = 3    timestamp = e25c0635a6, loca = 2100820      3d093926, f000f000 ,203f04, ddddcccc, e2
7919 :   channel = 3    timestamp = e25c063817, loca = 2101150      3d0b3925, f000f000 ,203f04, ddddcccc, e2
7920 :   channel = 3    timestamp = e25c063a88, loca = 2101415      3d0c3925, f000f000 ,203f04, ddddcccc, e2
7921 :   channel = 3    timestamp = e25c063cf9, loca = 2101679      3d0b3926, f000f000 ,203f04, ddddcccc, e2
7922 :   channel = 3    timestamp = e25c063f6a, loca = 2101877      3d0a3925, f000f000 ,203f04, ddddcccc, e2
7923 :   channel = 3    timestamp = e25c0641db, loca = 2102207      3d0b3924, f000f000 ,203f04, ddddcccc, e2
7924 :   channel = 3    timestamp = e25c06444c, loca = 2102472      3d0e3924, f000f000 ,203f04, ddddcccc, e2
7925 :   channel = 3    timestamp = e25c0646bd, loca = 2102736      3d103924, f000f000 ,203f04, ddddcccc, e2
7926 :   channel = 3    timestamp = e25c06492e, loca = 2102934      3d133926, f000f000 ,203f04, ddddcccc, e2
7927 :   channel = 3    timestamp = e25c064b9f, loca = 2103264      3d163926, f000f000 ,203f04, ddddcccc, e2
7928 :   channel = 3    timestamp = e25c064e10, loca = 2103529      3d163924, f000f000 ,203f04, ddddcccc, e2
7929 :   channel = 3    timestamp = e25c065081, loca = 2103793      3d193925, f000f000 ,203f04, ddddcccc, e2
7930 :   channel = 3    timestamp = e25c0652f2, loca = 2103991      3d193926, f000f000 ,203f04, ddddcccc, e2
7931 :   channel = 3    timestamp = e25c065563, loca = 2104322      f00f, 203f04 ,203f04, ddddcccc, e2
7932 :   channel = 3    timestamp = e25c0657d4, loca = 2104586      3d173925, f000f000 ,203f04, ddddcccc, e2
7933 :   channel = 3    timestamp = e25c065a45, loca = 2104850      3d173926, f000f000 ,203f04, ddddcccc, e2
7934 :   channel = 3    timestamp = e25c065cb6, loca = 2105048      3d153926, f000f000 ,203f04, ddddcccc, e2
7935 :   channel = 3    timestamp = e25c065f27, loca = 2105379      3d153927, f000f000 ,203f04, ddddcccc, e2
7936 :   channel = 3    timestamp = e25c066198, loca = 2105643      3d113927, f000f000 ,203f04, ddddcccc, e2
7937 :   channel = 3    timestamp = e25c066409, loca = 2105907      3d143925, f000f000 ,203f04, ddddcccc, e2
7938 :   channel = 3    timestamp = e25c06667a, loca = 2106105      3d183927, f000f000 ,203f04, ddddcccc, e2
7939 :   channel = 3    timestamp = e25c0668eb, loca = 2106469      3d143925, f000f000 ,203f04, ddddcccc, e2
7940 :   channel = 3    timestamp = e25c066b5c, loca = 2106733      3d143925, f000f000 ,203f04, ddddcccc, e2
7941 :   channel = 3    timestamp = e25c066dcd, loca = 2106997      3d133925, f000f000 ,203f04, ddddcccc, e2
7942 :   channel = 3    timestamp = e25c06703e, loca = 2107195      3d123925, f000f000 ,203f04, ddddcccc, e2
7943 :   channel = 3    timestamp = e25c0672af, loca = 2107526      3d163926, f000f000 ,203f04, ddddcccc, e2
7944 :   channel = 3    timestamp = e25c067520, loca = 2107790      3d123924, f000f000 ,203f04, ddddcccc, e2
7945 :   channel = 3    timestamp = e25c067791, loca = 2108054      3d143925, f000f000 ,203f04, ddddcccc, e2
7946 :   channel = 3    timestamp = e25c067a02, loca = 2108252      3d153925, f000f000 ,203f04, ddddcccc, e2
7947 :   channel = 3    timestamp = e25c067c73, loca = 2108583      3d193925, f000f000 ,203f04, ddddcccc, e2
7948 :   channel = 3    timestamp = e25c067ee4, loca = 2108847      3d1e3926, f000f000 ,203f04, ddddcccc, e2
7949 :   channel = 3    timestamp = e25c068155, loca = 2109111      3d1d3924, f000f000 ,203f04, ddddcccc, e2
7950 :   channel = 3    timestamp = e25c0683c6, loca = 2109309      3d213926, f000f000 ,203f04, ddddcccc, e2
7951 :   channel = 3    timestamp = e25c068637, loca = 2109640      3d213925, f000f000 ,203f04, ddddcccc, e2
7952 :   channel = 3    timestamp = e25c0688a8, loca = 2109904      3d223926, f000f000 ,203f04, ddddcccc, e2
7953 :   channel = 3    timestamp = e25c068b19, loca = 2110168      3d243926, f000f000 ,203f04, ddddcccc, e2
7954 :   channel = 3    timestamp = e25c068d8a, loca = 2110366      3d203925, f000f000 ,203f04, ddddcccc, e2
