0 :   channel = 6    timestamp = e25bbab11f, loca = 35      6da26920, f000f000 ,203f07, ddddcccc, e2
8876 :   channel = 6    timestamp = e25c0f570d, loca = 2354838      4e8f4943, 4844f000 ,203f07, ddddcccc, e2
8877 :   channel = 6    timestamp = e25c0f597e, loca = 2355168      6ea56943, f000f000 ,203f07, ddddcccc, e2
8878 :   channel = 6    timestamp = e25c0f5bef, loca = 2355433      6ea46945, f000f000 ,203f07, ddddcccc, e2
8879 :   channel = 6    timestamp = e25c0f5e60, loca = 2355697      6ea16944, f000f000 ,203f07, ddddcccc, e2
8880 :   channel = 6    timestamp = e25c0f60d1, loca = 2355895      4e934943, 4845f000 ,203f07, ddddcccc, e2
8881 :   channel = 6    timestamp = e25c0f6342, loca = 2356226      f00f, 203f07 ,203f07, ddddcccc, e2
8882 :   channel = 6    timestamp = e25c0f65b3, loca = 2356490      6ea36945, f000f000 ,203f07, ddddcccc, e2
8883 :   channel = 6    timestamp = e25c0f6824, loca = 2356754      6ea46944, f000f000 ,203f07, ddddcccc, e2
8884 :   channel = 6    timestamp = e25c0f6a95, loca = 2356952      4e924943, 4847f000 ,203f07, ddddcccc, e2
8885 :   channel = 6    timestamp = e25c0f6d06, loca = 2357316      6ea66944, f000f000 ,203f07, ddddcccc, e2
8886 :   channel = 6    timestamp = e25c0f6f77, loca = 2357580      6ea56943, f000f000 ,203f07, ddddcccc, e2
8887 :   channel = 6    timestamp = e25c0f71e8, loca = 2357844      6ea56944, f000f000 ,203f07, ddddcccc, e2
8888 :   channel = 6    timestamp = e25c0f7459, loca = 2358042      4e8d4943, 4844f000 ,203f07, ddddcccc, e2
8889 :   channel = 6    timestamp = e25c0f76ca, loca = 2358373      6ea76945, f000f000 ,203f07, ddddcccc, e2
8890 :   channel = 6    timestamp = e25c0f793b, loca = 2358637      6ea56944, f000f000 ,203f07, ddddcccc, e2
8891 :   channel = 6    timestamp = e25c0f7bac, loca = 2358901      6ea66944, f000f000 ,203f07, ddddcccc, e2
8892 :   channel = 6    timestamp = e25c0f7e1d, loca = 2359099      4e8f4943, 4845f000 ,203f07, ddddcccc, e2
8893 :   channel = 6    timestamp = e25c0f808e, loca = 2359430      6ea76945, f000f000 ,203f07, ddddcccc, e2
8894 :   channel = 6    timestamp = e25c0f82ff, loca = 2359694      6ea86944, f000f000 ,203f07, ddddcccc, e2
8895 :   channel = 6    timestamp = e25c0f8570, loca = 2359958      6eaa6945, f000f000 ,203f07, ddddcccc, e2
8896 :   channel = 6    timestamp = e25c0f87e1, loca = 2360156      4e924944, 4847f000 ,203f07, ddddcccc, e2
8897 :   channel = 6    timestamp = e25c0f8a52, loca = 2360487      6ea66945, f000f000 ,203f07, ddddcccc, e2
8898 :   channel = 6    timestamp = e25c0f8cc3, loca = 2360751      6eaa6945, f000f000 ,203f07, ddddcccc, e2
8899 :   channel = 6    timestamp = e25c0f8f34, loca = 2361015      6ea86945, f000f000 ,203f07, ddddcccc, e2
8900 :   channel = 6    timestamp = e25c0f91a5, loca = 2361213      4e964945, 4849f000 ,203f07, ddddcccc, e2
8901 :   channel = 6    timestamp = e25c0f9416, loca = 2361544      6ead6946, f000f000 ,203f07, ddddcccc, e2
8902 :   channel = 6    timestamp = e25c0f9687, loca = 2361808      6ea96943, f000f000 ,203f07, ddddcccc, e2
8903 :   channel = 6    timestamp = e25c0f98f8, loca = 2362072      6ea86945, f000f000 ,203f07, ddddcccc, e2
8904 :   channel = 6    timestamp = e25c0f9b69, loca = 2362270      4e984943, 484bf000 ,203f07, ddddcccc, e2
8905 :   channel = 6    timestamp = e25c0f9dda, loca = 2362601      6ea96945, f000f000 ,203f07, ddddcccc, e2
8906 :   channel = 6    timestamp = e25c0fa04b, loca = 2362865      6ea96945, f000f000 ,203f07, ddddcccc, e2
8907 :   channel = 6    timestamp = e25c0fa2bc, loca = 2363129      6eac6946, f000f000 ,203f07, ddddcccc, e2
8908 :   channel = 6    timestamp = e25c0fa52d, loca = 2363327      4e9b4945, 484cf000 ,203f07, ddddcccc, e2
8909 :   channel = 6    timestamp = e25c0fa79e, loca = 2363658      6eab6945, f000f000 ,203f07, ddddcccc, e2
8910 :   channel = 6    timestamp = e25c0faa0f, loca = 2363922      6eac6946, f000f000 ,203f07, ddddcccc, e2
8911 :   channel = 6    timestamp = e25c0fac80, loca = 2364186      6eab6946, f000f000 ,203f07, ddddcccc, e2
8912 :   channel = 6    timestamp = e25c0faef1, loca = 2364418      f00f, 203f07 ,203f07, ddddcccc, e2
8913 :   channel = 6    timestamp = e25c0fb162, loca = 2364748      6eae6947, f000f000 ,203f07, ddddcccc, e2
8914 :   channel = 6    timestamp = e25c0fb3d3, loca = 2365012      6eaa6945, f000f000 ,203f07, ddddcccc, e2
8915 :   channel = 6    timestamp = e25c0fb644, loca = 2365276      6eab6946, f000f000 ,203f07, ddddcccc, e2
8916 :   channel = 6    timestamp = e25c0fb8b5, loca = 2365475      4e994945, 484bf000 ,203f07, ddddcccc, e2
8917 :   channel = 6    timestamp = e25c0fbb26, loca = 2365805      6eab6945, f000f000 ,203f07, ddddcccc, e2
8918 :   channel = 6    timestamp = e25c0fbd97, loca = 2366069      6ead6946, f000f000 ,203f07, ddddcccc, e2
8919 :   channel = 6    timestamp = e25c0fc008, loca = 2366333      6eaf6947, f000f000 ,203f07, ddddcccc, e2
8920 :   channel = 6    timestamp = e25c0fc279, loca = 2366532      4e9c4946, 484ef000 ,203f07, ddddcccc, e2
8921 :   channel = 6    timestamp = e25c0fc4ea, loca = 2366862      6eb06945, f000f000 ,203f07, ddddcccc, e2
8922 :   channel = 6    timestamp = e25c0fc75b, loca = 2367126      6eb36947, f000f000 ,203f07, ddddcccc, e2
8923 :   channel = 6    timestamp = e25c0fc9cc, loca = 2367390      6eaf6945, f000f000 ,203f07, ddddcccc, e2
8924 :   channel = 6    timestamp = e25c0fcc3d, loca = 2367589      4e9e4947, 484df000 ,203f07, ddddcccc, e2
8925 :   channel = 6    timestamp = e25c0fceae, loca = 2367919      6eb56949, f000f000 ,203f07, ddddcccc, e2
8926 :   channel = 6    timestamp = e25c0fd11f, loca = 2368183      6eb06947, f000f000 ,203f07, ddddcccc, e2
8927 :   channel = 6    timestamp = e25c0fd390, loca = 2368447      6eb06947, f000f000 ,203f07, ddddcccc, e2
8928 :   channel = 6    timestamp = e25c0fd601, loca = 2368646      4ea24946, 484ff000 ,203f07, ddddcccc, e2
8929 :   channel = 6    timestamp = e25c0fd872, loca = 2368976      6eb06948, f000f000 ,203f07, ddddcccc, e2
8930 :   channel = 6    timestamp = e25c0fdae3, loca = 2369240      6eb36948, f000f000 ,203f07, ddddcccc, e2
8931 :   channel = 6    timestamp = e25c0fdd54, loca = 2369504      6eb66949, f000f000 ,203f07, ddddcccc, e2
8932 :   channel = 6    timestamp = e25c0fdfc5, loca = 2369703      4ea24948, 4850f000 ,203f07, ddddcccc, e2
8933 :   channel = 6    timestamp = e25c0fe236, loca = 2370033      6eb26949, f000f000 ,203f07, ddddcccc, e2
8934 :   channel = 6    timestamp = e25c0fe4a7, loca = 2370297      6eb56948, f000f000 ,203f07, ddddcccc, e2
8935 :   channel = 6    timestamp = e25c0fe718, loca = 2370562      f00f, 203f07 ,203f07, ddddcccc, e2
8936 :   channel = 6    timestamp = e25c0fe989, loca = 2370760      4e9b4947, 484ef000 ,203f07, ddddcccc, e2
8937 :   channel = 6    timestamp = e25c0febfa, loca = 2371090      6eb46949, f000f000 ,203f07, ddddcccc, e2
8938 :   channel = 6    timestamp = e25c0fee6b, loca = 2371354      6eb26946, f000f000 ,203f07, ddddcccc, e2
8939 :   channel = 6    timestamp = e25c0ff0dc, loca = 2371652      6eb5694a, f000f000 ,203f07, ddddcccc, e2
8940 :   channel = 6    timestamp = e25c0ff34d, loca = 2371850      4ea24948, 4851f000 ,203f07, ddddcccc, e2
8941 :   channel = 6    timestamp = e25c0ff5be, loca = 2372180      6eb56948, f000f000 ,203f07, ddddcccc, e2
8942 :   channel = 6    timestamp = e25c0ff82f, loca = 2372444      6eb66949, f000f000 ,203f07, ddddcccc, e2
8943 :   channel = 6    timestamp = e25c0ffaa0, loca = 2372709      6eb8694a, f000f000 ,203f07, ddddcccc, e2
8944 :   channel = 6    timestamp = e25c0ffd11, loca = 2372907      4ea64949, 4853f000 ,203f07, ddddcccc, e2
8945 :   channel = 6    timestamp = e25c0fff82, loca = 2373237      6ebb6949, f000f000 ,203f07, ddddcccc, e2
8946 :   channel = 6    timestamp = e25c1001f3, loca = 2373501      6ebc694a, f000f000 ,203f07, ddddcccc, e2
8947 :   channel = 6    timestamp = e25c100464, loca = 2373766      6eb9694a, f000f000 ,203f07, ddddcccc, e2
8948 :   channel = 6    timestamp = e25c1006d5, loca = 2373964      4ea44948, 4852f000 ,203f07, ddddcccc, e2
8949 :   channel = 6    timestamp = e25c100946, loca = 2374294      6ebc694a, f000f000 ,203f07, ddddcccc, e2
8950 :   channel = 6    timestamp = e25c100bb7, loca = 2374558      6eb6694a, f000f000 ,203f07, ddddcccc, e2
8951 :   channel = 6    timestamp = e25c100e28, loca = 2374823      6eb7694a, f000f000 ,203f07, ddddcccc, e2
8952 :   channel = 6    timestamp = e25c101099, loca = 2375021      4ea64947, 4852f000 ,203f07, ddddcccc, e2
8953 :   channel = 6    timestamp = e25c10130a, loca = 2375351      6eb56949, f000f000 ,203f07, ddddcccc, e2
8954 :   channel = 6    timestamp = e25c10157b, loca = 2375615      6eb86949, f000f000 ,203f07, ddddcccc, e2
8955 :   channel = 6    timestamp = e25c1017ec, loca = 2375880      6eba694a, f000f000 ,203f07, ddddcccc, e2
8956 :   channel = 6    timestamp = e25c101a5d, loca = 2376078      4eaa4949, 4855f000 ,203f07, ddddcccc, e2
8957 :   channel = 6    timestamp = e25c101cce, loca = 2376408      6eb86949, f000f000 ,203f07, ddddcccc, e2
8958 :   channel = 6    timestamp = e25c101f3f, loca = 2376672      6eb96948, f000f000 ,203f07, ddddcccc, e2
8959 :   channel = 6    timestamp = e25c1021b0, loca = 2376937      6eb86948, f000f000 ,203f07, ddddcccc, e2
8960 :   channel = 6    timestamp = e25c102421, loca = 2377135      4ea74949, 4853f000 ,203f07, ddddcccc, e2
8961 :   channel = 6    timestamp = e25c102692, loca = 2377465      6eba6949, f000f000 ,203f07, ddddcccc, e2
8962 :   channel = 6    timestamp = e25c102903, loca = 2377730      f00f, 203f07 ,203f07, ddddcccc, e2
8963 :   channel = 6    timestamp = e25c102b74, loca = 2377994      6eb9694c, f000f000 ,203f07, ddddcccc, e2
8964 :   channel = 6    timestamp = e25c102de5, loca = 2378192      4ea9494b, 4856f000 ,203f07, ddddcccc, e2
8965 :   channel = 6    timestamp = e25c103056, loca = 2378522      6eb96949, f000f000 ,203f07, ddddcccc, e2
8966 :   channel = 6    timestamp = e25c1032c7, loca = 2378820      6ebc694b, f000f000 ,203f07, ddddcccc, e2
8967 :   channel = 6    timestamp = e25c103538, loca = 2379084      6ebf694b, f000f000 ,203f07, ddddcccc, e2
8968 :   channel = 6    timestamp = e25c1037a9, loca = 2379282      4eab494a, 4857f000 ,203f07, ddddcccc, e2
8969 :   channel = 6    timestamp = e25c103a1a, loca = 2379612      6ebf694b, f000f000 ,203f07, ddddcccc, e2
8970 :   channel = 6    timestamp = e25c103c8b, loca = 2379877      6ec3694c, f000f000 ,203f07, ddddcccc, e2
8971 :   channel = 6    timestamp = e25c103efc, loca = 2380141      6ec0694c, f000f000 ,203f07, ddddcccc, e2
8972 :   channel = 6    timestamp = e25c10416d, loca = 2380339      4ea94948, 4855f000 ,203f07, ddddcccc, e2
8973 :   channel = 6    timestamp = e25c1043de, loca = 2380669      6ebf694c, f000f000 ,203f07, ddddcccc, e2
8974 :   channel = 6    timestamp = e25c10464f, loca = 2380934      6ebc694c, f000f000 ,203f07, ddddcccc, e2
8975 :   channel = 6    timestamp = e25c1048c0, loca = 2381198      6ebe694c, f000f000 ,203f07, ddddcccc, e2
8976 :   channel = 6    timestamp = e25c104b31, loca = 2381396      4eac494a, 4859f000 ,203f07, ddddcccc, e2
8977 :   channel = 6    timestamp = e25c104da2, loca = 2381726      6ebe694b, f000f000 ,203f07, ddddcccc, e2
8978 :   channel = 6    timestamp = e25c105013, loca = 2381991      6ebd694a, f000f000 ,203f07, ddddcccc, e2
8979 :   channel = 6    timestamp = e25c105284, loca = 2382255      6ebe694c, f000f000 ,203f07, ddddcccc, e2
8980 :   channel = 6    timestamp = e25c1054f5, loca = 2382453      4eaf494a, 485cf000 ,203f07, ddddcccc, e2
8981 :   channel = 6    timestamp = e25c105766, loca = 2382783      6ebd694a, f000f000 ,203f07, ddddcccc, e2
8982 :   channel = 6    timestamp = e25c1059d7, loca = 2383048      6ec0694b, f000f000 ,203f07, ddddcccc, e2
8983 :   channel = 6    timestamp = e25c105c48, loca = 2383312      6ebd694a, f000f000 ,203f07, ddddcccc, e2
8984 :   channel = 6    timestamp = e25c105eb9, loca = 2383510      4eae494a, 485af000 ,203f07, ddddcccc, e2
8985 :   channel = 6    timestamp = e25c10612a, loca = 2383840      6ec0694c, f000f000 ,203f07, ddddcccc, e2
8986 :   channel = 6    timestamp = e25c10639b, loca = 2384105      6ebe694c, f000f000 ,203f07, ddddcccc, e2
8987 :   channel = 6    timestamp = e25c10660c, loca = 2384369      6ec2694d, f000f000 ,203f07, ddddcccc, e2
8988 :   channel = 6    timestamp = e25c10687d, loca = 2384567      4eb1494c, 485bf000 ,203f07, ddddcccc, e2
8989 :   channel = 6    timestamp = e25c106aee, loca = 2384898      f00f, 203f07 ,203f07, ddddcccc, e2
8990 :   channel = 6    timestamp = e25c106d5f, loca = 2385162      6ec6694f, f000f000 ,203f07, ddddcccc, e2
8991 :   channel = 6    timestamp = e25c106fd0, loca = 2385426      6ec8694e, f000f000 ,203f07, ddddcccc, e2
8992 :   channel = 6    timestamp = e25c107241, loca = 2385624      4eb1494c, 485cf000 ,203f07, ddddcccc, e2
8993 :   channel = 6    timestamp = e25c1074b2, loca = 2385988      6ec6694c, f000f000 ,203f07, ddddcccc, e2
8994 :   channel = 6    timestamp = e25c107723, loca = 2386252      6ec7694e, f000f000 ,203f07, ddddcccc, e2
8995 :   channel = 6    timestamp = e25c107994, loca = 2386516      6ec5694d, f000f000 ,203f07, ddddcccc, e2
8996 :   channel = 6    timestamp = e25c107c05, loca = 2386714      4eb4494d, 485ef000 ,203f07, ddddcccc, e2
8997 :   channel = 6    timestamp = e25c107e76, loca = 2387045      6ec4694d, f000f000 ,203f07, ddddcccc, e2
8998 :   channel = 6    timestamp = e25c1080e7, loca = 2387309      6ec3694d, f000f000 ,203f07, ddddcccc, e2
8999 :   channel = 6    timestamp = e25c108358, loca = 2387573      6ec4694c, f000f000 ,203f07, ddddcccc, e2
9000 :   channel = 6    timestamp = e25c1085c9, loca = 2387771      4eb5494b, 485df000 ,203f07, ddddcccc, e2
9001 :   channel = 6    timestamp = e25c10883a, loca = 2388102      6ec4694d, f000f000 ,203f07, ddddcccc, e2
9002 :   channel = 6    timestamp = e25c108aab, loca = 2388366      6ec3694c, f000f000 ,203f07, ddddcccc, e2
9003 :   channel = 6    timestamp = e25c108d1c, loca = 2388630      6ec5694e, f000f000 ,203f07, ddddcccc, e2
9004 :   channel = 6    timestamp = e25c108f8d, loca = 2388828      4eb8494e, 4860f000 ,203f07, ddddcccc, e2
9005 :   channel = 6    timestamp = e25c1091fe, loca = 2389159      6ec4694d, f000f000 ,203f07, ddddcccc, e2
9006 :   channel = 6    timestamp = e25c10946f, loca = 2389423      6ec6694d, f000f000 ,203f07, ddddcccc, e2
9007 :   channel = 6    timestamp = e25c1096e0, loca = 2389687      6ec6694f, f000f000 ,203f07, ddddcccc, e2
9008 :   channel = 6    timestamp = e25c109951, loca = 2389885      4eb6494d, 485ef000 ,203f07, ddddcccc, e2
9009 :   channel = 6    timestamp = e25c109bc2, loca = 2390216      6ec9694e, f000f000 ,203f07, ddddcccc, e2
9010 :   channel = 6    timestamp = e25c109e33, loca = 2390480      6ecb694f, f000f000 ,203f07, ddddcccc, e2
9011 :   channel = 6    timestamp = e25c10a0a4, loca = 2390744      6ecc6950, f000f000 ,203f07, ddddcccc, e2
9012 :   channel = 6    timestamp = e25c10a315, loca = 2390942      4eb5494d, 485ef000 ,203f07, ddddcccc, e2
9013 :   channel = 6    timestamp = e25c10a586, loca = 2391273      6ece6950, f000f000 ,203f07, ddddcccc, e2
9014 :   channel = 6    timestamp = e25c10a7f7, loca = 2391537      6ecf6950, f000f000 ,203f07, ddddcccc, e2
9015 :   channel = 6    timestamp = e25c10aa68, loca = 2391801      6ed16951, f000f000 ,203f07, ddddcccc, e2
9016 :   channel = 6    timestamp = e25c10acd9, loca = 2391999      4eb6494d, 4860f000 ,203f07, ddddcccc, e2
9017 :   channel = 6    timestamp = e25c10af4a, loca = 2392330      6ecf6950, f000f000 ,203f07, ddddcccc, e2
9018 :   channel = 6    timestamp = e25c10b1bb, loca = 2392594      6ecf6950, f000f000 ,203f07, ddddcccc, e2
9019 :   channel = 6    timestamp = e25c10b42c, loca = 2392858      6ecb6950, f000f000 ,203f07, ddddcccc, e2
9020 :   channel = 6    timestamp = e25c10b69d, loca = 2393090      f00f, 203f07 ,203f07, ddddcccc, e2
9021 :   channel = 6    timestamp = e25c10b90e, loca = 2393420      6eca6951, f000f000 ,203f07, ddddcccc, e2
9022 :   channel = 6    timestamp = e25c10bb7f, loca = 2393684      6eca6950, f000f000 ,203f07, ddddcccc, e2
9023 :   channel = 6    timestamp = e25c10bdf0, loca = 2393948      6ec96951, f000f000 ,203f07, ddddcccc, e2
9024 :   channel = 6    timestamp = e25c10c061, loca = 2394147      4ec0494f, 4867f000 ,203f07, ddddcccc, e2
9025 :   channel = 6    timestamp = e25c10c2d2, loca = 2394477      6ec9694f, f000f000 ,203f07, ddddcccc, e2
9026 :   channel = 6    timestamp = e25c10c543, loca = 2394741      6eca694f, f000f000 ,203f07, ddddcccc, e2
9027 :   channel = 6    timestamp = e25c10c7b4, loca = 2395005      6ecb694f, f000f000 ,203f07, ddddcccc, e2
9028 :   channel = 6    timestamp = e25c10ca25, loca = 2395204      4ebc494e, 4865f000 ,203f07, ddddcccc, e2
9029 :   channel = 6    timestamp = e25c10cc96, loca = 2395534      6ecb6950, f000f000 ,203f07, ddddcccc, e2
9030 :   channel = 6    timestamp = e25c10cf07, loca = 2395798      6ecd6951, f000f000 ,203f07, ddddcccc, e2
9031 :   channel = 6    timestamp = e25c10d178, loca = 2396062      6ecf6951, f000f000 ,203f07, ddddcccc, e2
9032 :   channel = 6    timestamp = e25c10d3e9, loca = 2396261      4ebe4950, 4865f000 ,203f07, ddddcccc, e2
9033 :   channel = 6    timestamp = e25c10d65a, loca = 2396591      6ed16952, f000f000 ,203f07, ddddcccc, e2
9034 :   channel = 6    timestamp = e25c10d8cb, loca = 2396855      6ed46952, f000f000 ,203f07, ddddcccc, e2
9035 :   channel = 6    timestamp = e25c10db3c, loca = 2397119      6ed36953, f000f000 ,203f07, ddddcccc, e2
9036 :   channel = 6    timestamp = e25c10ddad, loca = 2397318      4ebb494f, 4863f000 ,203f07, ddddcccc, e2
9037 :   channel = 6    timestamp = e25c10e01e, loca = 2397648      6ed66954, f000f000 ,203f07, ddddcccc, e2
9038 :   channel = 6    timestamp = e25c10e28f, loca = 2397912      6ed46953, f000f000 ,203f07, ddddcccc, e2
9039 :   channel = 6    timestamp = e25c10e500, loca = 2398176      6ed46953, f000f000 ,203f07, ddddcccc, e2
9040 :   channel = 6    timestamp = e25c10e771, loca = 2398375      4ec04950, 4867f000 ,203f07, ddddcccc, e2
9041 :   channel = 6    timestamp = e25c10e9e2, loca = 2398705      6ed46953, f000f000 ,203f07, ddddcccc, e2
9042 :   channel = 6    timestamp = e25c10ec53, loca = 2398969      6ed16952, f000f000 ,203f07, ddddcccc, e2
9043 :   channel = 6    timestamp = e25c10eec4, loca = 2399234      f00f, 203f07 ,203f07, ddddcccc, e2
9044 :   channel = 6    timestamp = e25c10f135, loca = 2399432      4ebe494f, 4869f000 ,203f07, ddddcccc, e2
9045 :   channel = 6    timestamp = e25c10f3a6, loca = 2399762      6ecd6951, f000f000 ,203f07, ddddcccc, e2
9046 :   channel = 6    timestamp = e25c10f617, loca = 2400026      6ed06952, f000f000 ,203f07, ddddcccc, e2
9047 :   channel = 6    timestamp = e25c10f888, loca = 2400324      6ece6951, f000f000 ,203f07, ddddcccc, e2
9048 :   channel = 6    timestamp = e25c10faf9, loca = 2400522      4ec84952, 486af000 ,203f07, ddddcccc, e2
9049 :   channel = 6    timestamp = e25c10fd6a, loca = 2400852      6ed06950, f000f000 ,203f07, ddddcccc, e2
9050 :   channel = 6    timestamp = e25c10ffdb, loca = 2401116      6ece6950, f000f000 ,203f07, ddddcccc, e2
9051 :   channel = 6    timestamp = e25c11024c, loca = 2401381      6ecf6951, f000f000 ,203f07, ddddcccc, e2
9052 :   channel = 6    timestamp = e25c1104bd, loca = 2401579      4ec64951, 486bf000 ,203f07, ddddcccc, e2
9053 :   channel = 6    timestamp = e25c11072e, loca = 2401909      6ed46953, f000f000 ,203f07, ddddcccc, e2
9054 :   channel = 6    timestamp = e25c11099f, loca = 2402173      6ed36952, f000f000 ,203f07, ddddcccc, e2
9055 :   channel = 6    timestamp = e25c110c10, loca = 2402438      6ed76953, f000f000 ,203f07, ddddcccc, e2
9056 :   channel = 6    timestamp = e25c110e81, loca = 2402636      4ec24950, 4868f000 ,203f07, ddddcccc, e2
9057 :   channel = 6    timestamp = e25c1110f2, loca = 2402966      6ed56952, f000f000 ,203f07, ddddcccc, e2
9058 :   channel = 6    timestamp = e25c111363, loca = 2403230      6ed96954, f000f000 ,203f07, ddddcccc, e2
9059 :   channel = 6    timestamp = e25c1115d4, loca = 2403495      6ed66954, f000f000 ,203f07, ddddcccc, e2
9060 :   channel = 6    timestamp = e25c111845, loca = 2403693      4ec34950, 4869f000 ,203f07, ddddcccc, e2
9061 :   channel = 6    timestamp = e25c111ab6, loca = 2404023      6eda6954, f000f000 ,203f07, ddddcccc, e2
9062 :   channel = 6    timestamp = e25c111d27, loca = 2404287      6ed76954, f000f000 ,203f07, ddddcccc, e2
9063 :   channel = 6    timestamp = e25c111f98, loca = 2404552      6ed86953, f000f000 ,203f07, ddddcccc, e2
9064 :   channel = 6    timestamp = e25c112209, loca = 2404750      4ec2494f, 4867f000 ,203f07, ddddcccc, e2
9065 :   channel = 6    timestamp = e25c11247a, loca = 2405080      6ed76954, f000f000 ,203f07, ddddcccc, e2
9066 :   channel = 6    timestamp = e25c1126eb, loca = 2405344      6ed86954, f000f000 ,203f07, ddddcccc, e2
9067 :   channel = 6    timestamp = e25c11295c, loca = 2405609      6ed86953, f000f000 ,203f07, ddddcccc, e2
9068 :   channel = 6    timestamp = e25c112bcd, loca = 2405807      4ecc4953, 486ef000 ,203f07, ddddcccc, e2
9069 :   channel = 6    timestamp = e25c112e3e, loca = 2406137      6ed56953, f000f000 ,203f07, ddddcccc, e2
9070 :   channel = 6    timestamp = e25c1130af, loca = 2406402      f00f, 203f07 ,203f07, ddddcccc, e2
9071 :   channel = 6    timestamp = e25c113320, loca = 2406666      6ed76953, f000f000 ,203f07, ddddcccc, e2
9072 :   channel = 6    timestamp = e25c113591, loca = 2406864      4ec94953, 486ff000 ,203f07, ddddcccc, e2
9073 :   channel = 6    timestamp = e25c113802, loca = 2407194      6ed86955, f000f000 ,203f07, ddddcccc, e2
9074 :   channel = 6    timestamp = e25c113a73, loca = 2407459      6ed86954, f000f000 ,203f07, ddddcccc, e2
9075 :   channel = 6    timestamp = e25c113ce4, loca = 2407723      6edb6955, f000f000 ,203f07, ddddcccc, e2
9076 :   channel = 6    timestamp = e25c113f55, loca = 2407921      4ecb4953, 486ef000 ,203f07, ddddcccc, e2
9077 :   channel = 6    timestamp = e25c1141c6, loca = 2408251      6edb6957, f000f000 ,203f07, ddddcccc, e2
9078 :   channel = 6    timestamp = e25c114437, loca = 2408516      6edc6956, f000f000 ,203f07, ddddcccc, e2
9079 :   channel = 6    timestamp = e25c1146a8, loca = 2408780      6ede6958, f000f000 ,203f07, ddddcccc, e2
9080 :   channel = 6    timestamp = e25c114919, loca = 2408978      4ecc4953, 486ff000 ,203f07, ddddcccc, e2
9081 :   channel = 6    timestamp = e25c114b8a, loca = 2409308      6ede6955, f000f000 ,203f07, ddddcccc, e2
9082 :   channel = 6    timestamp = e25c114dfb, loca = 2409573      6edf6957, f000f000 ,203f07, ddddcccc, e2
9083 :   channel = 6    timestamp = e25c11506c, loca = 2409837      6edc6955, f000f000 ,203f07, ddddcccc, e2
9084 :   channel = 6    timestamp = e25c1152dd, loca = 2410035      4ec94953, 486cf000 ,203f07, ddddcccc, e2
9085 :   channel = 6    timestamp = e25c11554e, loca = 2410365      6ee26957, f000f000 ,203f07, ddddcccc, e2
9086 :   channel = 6    timestamp = e25c1157bf, loca = 2410630      6edd6955, f000f000 ,203f07, ddddcccc, e2
9087 :   channel = 6    timestamp = e25c115a30, loca = 2410894      6ede6956, f000f000 ,203f07, ddddcccc, e2
9088 :   channel = 6    timestamp = e25c115ca1, loca = 2411092      4eca4953, 486ff000 ,203f07, ddddcccc, e2
9089 :   channel = 6    timestamp = e25c115f12, loca = 2411422      6ed96956, f000f000 ,203f07, ddddcccc, e2
9090 :   channel = 6    timestamp = e25c116183, loca = 2411687      6eda6955, f000f000 ,203f07, ddddcccc, e2
9091 :   channel = 6    timestamp = e25c1163f4, loca = 2411951      6ede6956, f000f000 ,203f07, ddddcccc, e2
9092 :   channel = 6    timestamp = e25c116665, loca = 2412149      4ecf4955, 486ff000 ,203f07, ddddcccc, e2
9093 :   channel = 6    timestamp = e25c1168d6, loca = 2412479      6edc6955, f000f000 ,203f07, ddddcccc, e2
9094 :   channel = 6    timestamp = e25c116b47, loca = 2412744      6ee06957, f000f000 ,203f07, ddddcccc, e2
9095 :   channel = 6    timestamp = e25c116db8, loca = 2413008      6edd6957, f000f000 ,203f07, ddddcccc, e2
9096 :   channel = 6    timestamp = e25c117029, loca = 2413206      4ed14955, 4872f000 ,203f07, ddddcccc, e2
9097 :   channel = 6    timestamp = e25c11729a, loca = 2413536      6ee46959, f000f000 ,203f07, ddddcccc, e2
9098 :   channel = 6    timestamp = e25c11750b, loca = 2413801      6ee06957, f000f000 ,203f07, ddddcccc, e2
9099 :   channel = 6    timestamp = e25c11777c, loca = 2414065      6ee0695a, f000f000 ,203f07, ddddcccc, e2
9100 :   channel = 6    timestamp = e25c1179ed, loca = 2414263      4ecf4955, 4871f000 ,203f07, ddddcccc, e2
9101 :   channel = 6    timestamp = e25c117c5e, loca = 2414594      f00f, 203f07 ,203f07, ddddcccc, e2
9102 :   channel = 6    timestamp = e25c117ecf, loca = 2414858      6ee16958, f000f000 ,203f07, ddddcccc, e2
9103 :   channel = 6    timestamp = e25c118140, loca = 2415122      6ee36959, f000f000 ,203f07, ddddcccc, e2
9104 :   channel = 6    timestamp = e25c1183b1, loca = 2415320      4ed14955, 4873f000 ,203f07, ddddcccc, e2
9105 :   channel = 6    timestamp = e25c118622, loca = 2415684      6ee3695a, 67fff000 ,203f07, ddddcccc, e2
9106 :   channel = 6    timestamp = e25c118893, loca = 2415948      6ee4695a, 6800f000 ,203f07, ddddcccc, e2
9107 :   channel = 6    timestamp = e25c118b04, loca = 2416212      6ee36957, f000f000 ,203f07, ddddcccc, e2
9108 :   channel = 6    timestamp = e25c118d75, loca = 2416410      4ed24955, 4874f000 ,203f07, ddddcccc, e2
9109 :   channel = 6    timestamp = e25c118fe6, loca = 2416741      6ee76959, 67fff000 ,203f07, ddddcccc, e2
9110 :   channel = 6    timestamp = e25c119257, loca = 2417005      6ee36957, f000f000 ,203f07, ddddcccc, e2
