0 :   channel = 7    timestamp = e25bbab120, loca = 68      7da37920, f000f000 ,203f08, ddddcccc, e2
7288 :   channel = 7    timestamp = e25c00321a, loca = 1933512      7bfc7919, f000f000 ,203f08, ddddcccc, e2
7289 :   channel = 7    timestamp = e25c00348b, loca = 1933842      7bff7918, f000f000 ,203f08, ddddcccc, e2
7290 :   channel = 7    timestamp = e25c0036fc, loca = 1934106      7bfb7918, f000f000 ,203f08, ddddcccc, e2
7291 :   channel = 7    timestamp = e25c00396d, loca = 1934371      7bfe7918, f000f000 ,203f08, ddddcccc, e2
7292 :   channel = 7    timestamp = e25c003bde, loca = 1934569      7c04791a, f000f000 ,203f08, ddddcccc, e2
7293 :   channel = 7    timestamp = e25c003e4f, loca = 1934899      7bfc7918, f000f000 ,203f08, ddddcccc, e2
7294 :   channel = 7    timestamp = e25c0040c0, loca = 1935163      7bfd7918, f000f000 ,203f08, ddddcccc, e2
7295 :   channel = 7    timestamp = e25c004331, loca = 1935428      7c027918, f000f000 ,203f08, ddddcccc, e2
7296 :   channel = 7    timestamp = e25c0045a2, loca = 1935626      7bfd7917, f000f000 ,203f08, ddddcccc, e2
7297 :   channel = 7    timestamp = e25c004813, loca = 1935956      7bfb7917, f000f000 ,203f08, ddddcccc, e2
7298 :   channel = 7    timestamp = e25c004a84, loca = 1936220      7bfd7916, f000f000 ,203f08, ddddcccc, e2
7299 :   channel = 7    timestamp = e25c004cf5, loca = 1936485      7bfa7916, f000f000 ,203f08, ddddcccc, e2
7300 :   channel = 7    timestamp = e25c004f66, loca = 1936683      7bfb7916, f000f000 ,203f08, ddddcccc, e2
7301 :   channel = 7    timestamp = e25c0051d7, loca = 1937013      7bff7917, f000f000 ,203f08, ddddcccc, e2
7302 :   channel = 7    timestamp = e25c005448, loca = 1937277      7bfb7918, f000f000 ,203f08, ddddcccc, e2
7303 :   channel = 7    timestamp = e25c0056b9, loca = 1937542      7bfa7917, f000f000 ,203f08, ddddcccc, e2
7304 :   channel = 7    timestamp = e25c00592a, loca = 1937740      7bfc7918, f000f000 ,203f08, ddddcccc, e2
7305 :   channel = 7    timestamp = e25c005b9b, loca = 1938070      7bfa7917, f000f000 ,203f08, ddddcccc, e2
7306 :   channel = 7    timestamp = e25c005e0c, loca = 1938334      7bfd7918, f000f000 ,203f08, ddddcccc, e2
7307 :   channel = 7    timestamp = e25c00607d, loca = 1938599      7c057918, f000f000 ,203f08, ddddcccc, e2
7308 :   channel = 7    timestamp = e25c0062ee, loca = 1938797      7c037918, f000f000 ,203f08, ddddcccc, e2
7309 :   channel = 7    timestamp = e25c00655f, loca = 1939127      7c057918, f000f000 ,203f08, ddddcccc, e2
7310 :   channel = 7    timestamp = e25c0067d0, loca = 1939391      7c0a7919, f000f000 ,203f08, ddddcccc, e2
7311 :   channel = 7    timestamp = e25c006a41, loca = 1939689      7c077918, f000f000 ,203f08, ddddcccc, e2
7312 :   channel = 7    timestamp = e25c006cb2, loca = 1939887      7c0b7919, f000f000 ,203f08, ddddcccc, e2
7313 :   channel = 7    timestamp = e25c006f23, loca = 1940217      7c0b7919, f000f000 ,203f08, ddddcccc, e2
7314 :   channel = 7    timestamp = e25c007194, loca = 1940482      f00f, 203f08 ,203f08, ddddcccc, e2
7315 :   channel = 7    timestamp = e25c007405, loca = 1940746      7c0b7918, f000f000 ,203f08, ddddcccc, e2
7316 :   channel = 7    timestamp = e25c007676, loca = 1940944      7c0e7918, f000f000 ,203f08, ddddcccc, e2
7317 :   channel = 7    timestamp = e25c0078e7, loca = 1941274      7c0a7919, f000f000 ,203f08, ddddcccc, e2
7318 :   channel = 7    timestamp = e25c007b58, loca = 1941539      7c0b7918, f000f000 ,203f08, ddddcccc, e2
7319 :   channel = 7    timestamp = e25c007dc9, loca = 1941803      7c0d7917, f000f000 ,203f08, ddddcccc, e2
7320 :   channel = 7    timestamp = e25c00803a, loca = 1942001      7c057916, f000f000 ,203f08, ddddcccc, e2
7321 :   channel = 7    timestamp = e25c0082ab, loca = 1942331      7c057915, f000f000 ,203f08, ddddcccc, e2
7322 :   channel = 7    timestamp = e25c00851c, loca = 1942596      7c097917, f000f000 ,203f08, ddddcccc, e2
7323 :   channel = 7    timestamp = e25c00878d, loca = 1942860      7c087917, f000f000 ,203f08, ddddcccc, e2
7324 :   channel = 7    timestamp = e25c0089fe, loca = 1943058      7c097917, f000f000 ,203f08, ddddcccc, e2
7325 :   channel = 7    timestamp = e25c008c6f, loca = 1943388      7c097916, f000f000 ,203f08, ddddcccc, e2
7326 :   channel = 7    timestamp = e25c008ee0, loca = 1943653      7c057918, f000f000 ,203f08, ddddcccc, e2
7327 :   channel = 7    timestamp = e25c009151, loca = 1943917      7c077917, f000f000 ,203f08, ddddcccc, e2
7328 :   channel = 7    timestamp = e25c0093c2, loca = 1944115      7c0c7918, f000f000 ,203f08, ddddcccc, e2
7329 :   channel = 7    timestamp = e25c009633, loca = 1944445      7c097918, f000f000 ,203f08, ddddcccc, e2
7330 :   channel = 7    timestamp = e25c0098a4, loca = 1944710      7c0e7918, f000f000 ,203f08, ddddcccc, e2
7331 :   channel = 7    timestamp = e25c009b15, loca = 1944974      7c107917, f000f000 ,203f08, ddddcccc, e2
7332 :   channel = 7    timestamp = e25c009d86, loca = 1945172      7c0d7918, f000f000 ,203f08, ddddcccc, e2
7333 :   channel = 7    timestamp = e25c009ff7, loca = 1945502      7c12791a, f000f000 ,203f08, ddddcccc, e2
7334 :   channel = 7    timestamp = e25c00a268, loca = 1945767      7c177919, f000f000 ,203f08, ddddcccc, e2
7335 :   channel = 7    timestamp = e25c00a4d9, loca = 1946031      7c0f7919, f000f000 ,203f08, ddddcccc, e2
7336 :   channel = 7    timestamp = e25c00a74a, loca = 1946229      7c147917, f000f000 ,203f08, ddddcccc, e2
7337 :   channel = 7    timestamp = e25c00a9bb, loca = 1946559      7c167918, f000f000 ,203f08, ddddcccc, e2
7338 :   channel = 7    timestamp = e25c00ac2c, loca = 1946857      7c16791a, f000f000 ,203f08, ddddcccc, e2
7339 :   channel = 7    timestamp = e25c00ae9d, loca = 1947121      7c157919, f000f000 ,203f08, ddddcccc, e2
7340 :   channel = 7    timestamp = e25c00b10e, loca = 1947319      7c187919, f000f000 ,203f08, ddddcccc, e2
7341 :   channel = 7    timestamp = e25c00b37f, loca = 1947650      f00f, 203f08 ,203f08, ddddcccc, e2
7342 :   channel = 7    timestamp = e25c00b5f0, loca = 1947914      7c147918, f000f000 ,203f08, ddddcccc, e2
7343 :   channel = 7    timestamp = e25c00b861, loca = 1948178      7c167917, f000f000 ,203f08, ddddcccc, e2
7344 :   channel = 7    timestamp = e25c00bad2, loca = 1948376      7c0e7916, f000f000 ,203f08, ddddcccc, e2
7345 :   channel = 7    timestamp = e25c00bd43, loca = 1948707      7c0e7916, f000f000 ,203f08, ddddcccc, e2
7346 :   channel = 7    timestamp = e25c00bfb4, loca = 1948971      7c117917, f000f000 ,203f08, ddddcccc, e2
7347 :   channel = 7    timestamp = e25c00c225, loca = 1949235      7c0f7917, f000f000 ,203f08, ddddcccc, e2
7348 :   channel = 7    timestamp = e25c00c496, loca = 1949433      7c0f7918, f000f000 ,203f08, ddddcccc, e2
7349 :   channel = 7    timestamp = e25c00c707, loca = 1949764      7c0f7916, f000f000 ,203f08, ddddcccc, e2
7350 :   channel = 7    timestamp = e25c00c978, loca = 1950028      7c0d7918, f000f000 ,203f08, ddddcccc, e2
7351 :   channel = 7    timestamp = e25c00cbe9, loca = 1950292      7c157916, f000f000 ,203f08, ddddcccc, e2
7352 :   channel = 7    timestamp = e25c00ce5a, loca = 1950490      7c167918, f000f000 ,203f08, ddddcccc, e2
7353 :   channel = 7    timestamp = e25c00d0cb, loca = 1950821      7c167917, f000f000 ,203f08, ddddcccc, e2
7354 :   channel = 7    timestamp = e25c00d33c, loca = 1951085      7c187916, f000f000 ,203f08, ddddcccc, e2
7355 :   channel = 7    timestamp = e25c00d5ad, loca = 1951349      7c1b7917, f000f000 ,203f08, ddddcccc, e2
7356 :   channel = 7    timestamp = e25c00d81e, loca = 1951547      7c187918, f000f000 ,203f08, ddddcccc, e2
7357 :   channel = 7    timestamp = e25c00da8f, loca = 1951878      7c1c7918, f000f000 ,203f08, ddddcccc, e2
7358 :   channel = 7    timestamp = e25c00dd00, loca = 1952142      7c1f7919, f000f000 ,203f08, ddddcccc, e2
7359 :   channel = 7    timestamp = e25c00df71, loca = 1952406      7c1b7919, f000f000 ,203f08, ddddcccc, e2
7360 :   channel = 7    timestamp = e25c00e1e2, loca = 1952604      7c1d791a, f000f000 ,203f08, ddddcccc, e2
7361 :   channel = 7    timestamp = e25c00e453, loca = 1952935      7c207918, f000f000 ,203f08, ddddcccc, e2
7362 :   channel = 7    timestamp = e25c00e6c4, loca = 1953199      7c227918, f000f000 ,203f08, ddddcccc, e2
7363 :   channel = 7    timestamp = e25c00e935, loca = 1953463      7c1f7918, f000f000 ,203f08, ddddcccc, e2
7364 :   channel = 7    timestamp = e25c00eba6, loca = 1953661      7c217917, f000f000 ,203f08, ddddcccc, e2
7365 :   channel = 7    timestamp = e25c00ee17, loca = 1954025      7c1e7918, f000f000 ,203f08, ddddcccc, e2
7366 :   channel = 7    timestamp = e25c00f088, loca = 1954289      7c1e7917, f000f000 ,203f08, ddddcccc, e2
7367 :   channel = 7    timestamp = e25c00f2f9, loca = 1954553      7c1b7915, f000f000 ,203f08, ddddcccc, e2
7368 :   channel = 7    timestamp = e25c00f56a, loca = 1954751      7c177915, f000f000 ,203f08, ddddcccc, e2
7369 :   channel = 7    timestamp = e25c00f7db, loca = 1955082      7c177916, f000f000 ,203f08, ddddcccc, e2
7370 :   channel = 7    timestamp = e25c00fa4c, loca = 1955346      7c197917, f000f000 ,203f08, ddddcccc, e2
7371 :   channel = 7    timestamp = e25c00fcbd, loca = 1955610      7c1b7916, f000f000 ,203f08, ddddcccc, e2
7372 :   channel = 7    timestamp = e25c00ff2e, loca = 1955808      7c1b7917, f000f000 ,203f08, ddddcccc, e2
7373 :   channel = 7    timestamp = e25c01019f, loca = 1956139      7c1e7918, f000f000 ,203f08, ddddcccc, e2
7374 :   channel = 7    timestamp = e25c010410, loca = 1956403      7c227917, f000f000 ,203f08, ddddcccc, e2
7375 :   channel = 7    timestamp = e25c010681, loca = 1956667      7c217917, f000f000 ,203f08, ddddcccc, e2
7376 :   channel = 7    timestamp = e25c0108f2, loca = 1956866      f00f, 203f08 ,203f08, ddddcccc, e2
7377 :   channel = 7    timestamp = e25c010b63, loca = 1957196      7c247917, f000f000 ,203f08, ddddcccc, e2
7378 :   channel = 7    timestamp = e25c010dd4, loca = 1957460      7c237918, f000f000 ,203f08, ddddcccc, e2
7379 :   channel = 7    timestamp = e25c011045, loca = 1957724      7c287918, f000f000 ,203f08, ddddcccc, e2
7380 :   channel = 7    timestamp = e25c0112b6, loca = 1957923      7c28791a, f000f000 ,203f08, ddddcccc, e2
7381 :   channel = 7    timestamp = e25c011527, loca = 1958253      7c287918, f000f000 ,203f08, ddddcccc, e2
7382 :   channel = 7    timestamp = e25c011798, loca = 1958517      7c297918, f000f000 ,203f08, ddddcccc, e2
7383 :   channel = 7    timestamp = e25c011a09, loca = 1958781      7c297917, f000f000 ,203f08, ddddcccc, e2
7384 :   channel = 7    timestamp = e25c011c7a, loca = 1958980      7c2a7919, f000f000 ,203f08, ddddcccc, e2
7385 :   channel = 7    timestamp = e25c011eeb, loca = 1959310      7c2d7919, f000f000 ,203f08, ddddcccc, e2
7386 :   channel = 7    timestamp = e25c01215c, loca = 1959574      7c287919, f000f000 ,203f08, ddddcccc, e2
7387 :   channel = 7    timestamp = e25c0123cd, loca = 1959838      7c2b7919, f000f000 ,203f08, ddddcccc, e2
7388 :   channel = 7    timestamp = e25c01263e, loca = 1960037      7c2c7918, f000f000 ,203f08, ddddcccc, e2
7389 :   channel = 7    timestamp = e25c0128af, loca = 1960367      7c267917, f000f000 ,203f08, ddddcccc, e2
7390 :   channel = 7    timestamp = e25c012b20, loca = 1960631      7c1f7916, f000f000 ,203f08, ddddcccc, e2
7391 :   channel = 7    timestamp = e25c012d91, loca = 1960895      7c247916, f000f000 ,203f08, ddddcccc, e2
7392 :   channel = 7    timestamp = e25c013002, loca = 1961127      7c247917, f000f000 ,203f08, ddddcccc, e2
7393 :   channel = 7    timestamp = e25c013273, loca = 1961457      7c257917, f000f000 ,203f08, ddddcccc, e2
7394 :   channel = 7    timestamp = e25c0134e4, loca = 1961721      7c297917, f000f000 ,203f08, ddddcccc, e2
7395 :   channel = 7    timestamp = e25c013755, loca = 1961986      f00f, 203f08 ,203f08, ddddcccc, e2
7396 :   channel = 7    timestamp = e25c0139c6, loca = 1962184      7c297917, f000f000 ,203f08, ddddcccc, e2
7397 :   channel = 7    timestamp = e25c013c37, loca = 1962514      7c2b7917, f000f000 ,203f08, ddddcccc, e2
7398 :   channel = 7    timestamp = e25c013ea8, loca = 1962778      7c2f7917, f000f000 ,203f08, ddddcccc, e2
7399 :   channel = 7    timestamp = e25c014119, loca = 1963043      7c2c7918, f000f000 ,203f08, ddddcccc, e2
7400 :   channel = 7    timestamp = e25c01438a, loca = 1963241      7c307917, f000f000 ,203f08, ddddcccc, e2
7401 :   channel = 7    timestamp = e25c0145fb, loca = 1963571      7c2e7917, f000f000 ,203f08, ddddcccc, e2
7402 :   channel = 7    timestamp = e25c01486c, loca = 1963835      7c2c7919, f000f000 ,203f08, ddddcccc, e2
7403 :   channel = 7    timestamp = e25c014add, loca = 1964100      7c2f7917, f000f000 ,203f08, ddddcccc, e2
7404 :   channel = 7    timestamp = e25c014d4e, loca = 1964298      7c327919, f000f000 ,203f08, ddddcccc, e2
7405 :   channel = 7    timestamp = e25c014fbf, loca = 1964628      7c307917, f000f000 ,203f08, ddddcccc, e2
7406 :   channel = 7    timestamp = e25c015230, loca = 1964892      7c337918, f000f000 ,203f08, ddddcccc, e2
7407 :   channel = 7    timestamp = e25c0154a1, loca = 1965157      7c357919, f000f000 ,203f08, ddddcccc, e2
7408 :   channel = 7    timestamp = e25c015712, loca = 1965355      7c34791a, f000f000 ,203f08, ddddcccc, e2
7409 :   channel = 7    timestamp = e25c015983, loca = 1965685      7c347919, f000f000 ,203f08, ddddcccc, e2
7410 :   channel = 7    timestamp = e25c015bf4, loca = 1965949      7c357919, f000f000 ,203f08, ddddcccc, e2
7411 :   channel = 7    timestamp = e25c015e65, loca = 1966214      7c347919, f000f000 ,203f08, ddddcccc, e2
7412 :   channel = 7    timestamp = e25c0160d6, loca = 1966412      7c327918, f000f000 ,203f08, ddddcccc, e2
7413 :   channel = 7    timestamp = e25c016347, loca = 1966742      7c307917, f000f000 ,203f08, ddddcccc, e2
7414 :   channel = 7    timestamp = e25c0165b8, loca = 1967006      7c2f7915, f000f000 ,203f08, ddddcccc, e2
7415 :   channel = 7    timestamp = e25c016829, loca = 1967271      7c327917, f000f000 ,203f08, ddddcccc, e2
7416 :   channel = 7    timestamp = e25c016a9a, loca = 1967469      7c347917, f000f000 ,203f08, ddddcccc, e2
7417 :   channel = 7    timestamp = e25c016d0b, loca = 1967799      7c357917, f000f000 ,203f08, ddddcccc, e2
7418 :   channel = 7    timestamp = e25c016f7c, loca = 1968063      7c377917, f000f000 ,203f08, ddddcccc, e2
7419 :   channel = 7    timestamp = e25c0171ed, loca = 1968361      7c387917, f000f000 ,203f08, ddddcccc, e2
7420 :   channel = 7    timestamp = e25c01745e, loca = 1968559      7c357917, f000f000 ,203f08, ddddcccc, e2
7421 :   channel = 7    timestamp = e25c0176cf, loca = 1968889      7c3a7917, f000f000 ,203f08, ddddcccc, e2
7422 :   channel = 7    timestamp = e25c017940, loca = 1969154      f00f, 203f08 ,203f08, ddddcccc, e2
7423 :   channel = 7    timestamp = e25c017bb1, loca = 1969418      7c397916, f000f000 ,203f08, ddddcccc, e2
7424 :   channel = 7    timestamp = e25c017e22, loca = 1969616      7c3b7916, f000f000 ,203f08, ddddcccc, e2
7425 :   channel = 7    timestamp = e25c018093, loca = 1969946      7c3e7918, f000f000 ,203f08, ddddcccc, e2
7426 :   channel = 7    timestamp = e25c018304, loca = 1970211      7c3b7919, f000f000 ,203f08, ddddcccc, e2
7427 :   channel = 7    timestamp = e25c018575, loca = 1970475      7c3a791a, f000f000 ,203f08, ddddcccc, e2
7428 :   channel = 7    timestamp = e25c0187e6, loca = 1970673      7c3e791a, f000f000 ,203f08, ddddcccc, e2
7429 :   channel = 7    timestamp = e25c018a57, loca = 1971003      7c3b7917, f000f000 ,203f08, ddddcccc, e2
7430 :   channel = 7    timestamp = e25c018cc8, loca = 1971268      7c3c7917, f000f000 ,203f08, ddddcccc, e2
7431 :   channel = 7    timestamp = e25c018f39, loca = 1971532      7c3f7918, f000f000 ,203f08, ddddcccc, e2
7432 :   channel = 7    timestamp = e25c0191aa, loca = 1971730      7c397918, f000f000 ,203f08, ddddcccc, e2
7433 :   channel = 7    timestamp = e25c01941b, loca = 1972060      7c3c7918, f000f000 ,203f08, ddddcccc, e2
7434 :   channel = 7    timestamp = e25c01968c, loca = 1972325      7c3f7919, f000f000 ,203f08, ddddcccc, e2
7435 :   channel = 7    timestamp = e25c0198fd, loca = 1972589      7c377917, f000f000 ,203f08, ddddcccc, e2
7436 :   channel = 7    timestamp = e25c019b6e, loca = 1972787      7c397917, f000f000 ,203f08, ddddcccc, e2
7437 :   channel = 7    timestamp = e25c019ddf, loca = 1973117      7c3a7917, f000f000 ,203f08, ddddcccc, e2
7438 :   channel = 7    timestamp = e25c01a050, loca = 1973382      7c397916, f000f000 ,203f08, ddddcccc, e2
7439 :   channel = 7    timestamp = e25c01a2c1, loca = 1973646      7c3b7916, f000f000 ,203f08, ddddcccc, e2
7440 :   channel = 7    timestamp = e25c01a532, loca = 1973844      7c407918, f000f000 ,203f08, ddddcccc, e2
7441 :   channel = 7    timestamp = e25c01a7a3, loca = 1974174      7c3e7915, f000f000 ,203f08, ddddcccc, e2
7442 :   channel = 7    timestamp = e25c01aa14, loca = 1974439      7c407917, f000f000 ,203f08, ddddcccc, e2
7443 :   channel = 7    timestamp = e25c01ac85, loca = 1974703      7c437918, f000f000 ,203f08, ddddcccc, e2
7444 :   channel = 7    timestamp = e25c01aef6, loca = 1974901      7c417916, f000f000 ,203f08, ddddcccc, e2
7445 :   channel = 7    timestamp = e25c01b167, loca = 1975231      7c437917, f000f000 ,203f08, ddddcccc, e2
7446 :   channel = 7    timestamp = e25c01b3d8, loca = 1975529      7c457917, f000f000 ,203f08, ddddcccc, e2
7447 :   channel = 7    timestamp = e25c01b649, loca = 1975793      7c437917, f000f000 ,203f08, ddddcccc, e2
7448 :   channel = 7    timestamp = e25c01b8ba, loca = 1975991      7c477918, f000f000 ,203f08, ddddcccc, e2
7449 :   channel = 7    timestamp = e25c01bb2b, loca = 1976322      f00f, 203f08 ,203f08, ddddcccc, e2
7450 :   channel = 7    timestamp = e25c01bd9c, loca = 1976586      7c457918, f000f000 ,203f08, ddddcccc, e2
7451 :   channel = 7    timestamp = e25c01c00d, loca = 1976850      7c477918, f000f000 ,203f08, ddddcccc, e2
7452 :   channel = 7    timestamp = e25c01c27e, loca = 1977048      7c467917, f000f000 ,203f08, ddddcccc, e2
7453 :   channel = 7    timestamp = e25c01c4ef, loca = 1977379      7c427918, f000f000 ,203f08, ddddcccc, e2
7454 :   channel = 7    timestamp = e25c01c760, loca = 1977643      7c467919, f000f000 ,203f08, ddddcccc, e2
7455 :   channel = 7    timestamp = e25c01c9d1, loca = 1977907      7c4c7917, f000f000 ,203f08, ddddcccc, e2
7456 :   channel = 7    timestamp = e25c01cc42, loca = 1978105      7c447919, f000f000 ,203f08, ddddcccc, e2
7457 :   channel = 7    timestamp = e25c01ceb3, loca = 1978436      7c4c7918, f000f000 ,203f08, ddddcccc, e2
7458 :   channel = 7    timestamp = e25c01d124, loca = 1978700      7c4c7919, f000f000 ,203f08, ddddcccc, e2
7459 :   channel = 7    timestamp = e25c01d395, loca = 1978964      7c487918, f000f000 ,203f08, ddddcccc, e2
7460 :   channel = 7    timestamp = e25c01d606, loca = 1979162      7c487917, f000f000 ,203f08, ddddcccc, e2
7461 :   channel = 7    timestamp = e25c01d877, loca = 1979493      7c477915, f000f000 ,203f08, ddddcccc, e2
7462 :   channel = 7    timestamp = e25c01dae8, loca = 1979757      7c467915, f000f000 ,203f08, ddddcccc, e2
7463 :   channel = 7    timestamp = e25c01dd59, loca = 1980021      7c4a7918, f000f000 ,203f08, ddddcccc, e2
7464 :   channel = 7    timestamp = e25c01dfca, loca = 1980219      7c507917, f000f000 ,203f08, ddddcccc, e2
7465 :   channel = 7    timestamp = e25c01e23b, loca = 1980550      7c4b7917, f000f000 ,203f08, ddddcccc, e2
7466 :   channel = 7    timestamp = e25c01e4ac, loca = 1980814      7c4d7917, f000f000 ,203f08, ddddcccc, e2
7467 :   channel = 7    timestamp = e25c01e71d, loca = 1981078      7c517918, f000f000 ,203f08, ddddcccc, e2
7468 :   channel = 7    timestamp = e25c01e98e, loca = 1981276      7c4d7918, f000f000 ,203f08, ddddcccc, e2
7469 :   channel = 7    timestamp = e25c01ebff, loca = 1981607      7c4f7917, f000f000 ,203f08, ddddcccc, e2
7470 :   channel = 7    timestamp = e25c01ee70, loca = 1981871      7c507918, f000f000 ,203f08, ddddcccc, e2
7471 :   channel = 7    timestamp = e25c01f0e1, loca = 1982135      7c4c7917, f000f000 ,203f08, ddddcccc, e2
7472 :   channel = 7    timestamp = e25c01f352, loca = 1982333      7c4f7918, f000f000 ,203f08, ddddcccc, e2
7473 :   channel = 7    timestamp = e25c01f5c3, loca = 1982697      7c517918, f000f000 ,203f08, ddddcccc, e2
7474 :   channel = 7    timestamp = e25c01f834, loca = 1982961      7c4f7919, f000f000 ,203f08, ddddcccc, e2
7475 :   channel = 7    timestamp = e25c01faa5, loca = 1983225      7c527918, f000f000 ,203f08, ddddcccc, e2
7476 :   channel = 7    timestamp = e25c01fd16, loca = 1983423      7c547919, f000f000 ,203f08, ddddcccc, e2
7477 :   channel = 7    timestamp = e25c01ff87, loca = 1983754      7c4e7918, f000f000 ,203f08, ddddcccc, e2
7478 :   channel = 7    timestamp = e25c0201f8, loca = 1984018      7c557919, f000f000 ,203f08, ddddcccc, e2
7479 :   channel = 7    timestamp = e25c020469, loca = 1984282      7c537918, f000f000 ,203f08, ddddcccc, e2
7480 :   channel = 7    timestamp = e25c0206da, loca = 1984480      7c557919, f000f000 ,203f08, ddddcccc, e2
7481 :   channel = 7    timestamp = e25c02094b, loca = 1984811      7c547918, f000f000 ,203f08, ddddcccc, e2
7482 :   channel = 7    timestamp = e25c020bbc, loca = 1985075      7c547917, f000f000 ,203f08, ddddcccc, e2
7483 :   channel = 7    timestamp = e25c020e2d, loca = 1985339      7c507918, f000f000 ,203f08, ddddcccc, e2
7484 :   channel = 7    timestamp = e25c02109e, loca = 1985538      f00f, 203f08 ,203f08, ddddcccc, e2
7485 :   channel = 7    timestamp = e25c02130f, loca = 1985868      7c557916, f000f000 ,203f08, ddddcccc, e2
7486 :   channel = 7    timestamp = e25c021580, loca = 1986132      7c567917, f000f000 ,203f08, ddddcccc, e2
7487 :   channel = 7    timestamp = e25c0217f1, loca = 1986396      7c567916, f000f000 ,203f08, ddddcccc, e2
7488 :   channel = 7    timestamp = e25c021a62, loca = 1986595      7c5b7918, f000f000 ,203f08, ddddcccc, e2
7489 :   channel = 7    timestamp = e25c021cd3, loca = 1986925      7c567917, f000f000 ,203f08, ddddcccc, e2
7490 :   channel = 7    timestamp = e25c021f44, loca = 1987189      7c567917, f000f000 ,203f08, ddddcccc, e2
7491 :   channel = 7    timestamp = e25c0221b5, loca = 1987453      7c5b7918, f000f000 ,203f08, ddddcccc, e2
7492 :   channel = 7    timestamp = e25c022426, loca = 1987652      7c547917, f000f000 ,203f08, ddddcccc, e2
7493 :   channel = 7    timestamp = e25c022697, loca = 1987982      7c547917, f000f000 ,203f08, ddddcccc, e2
7494 :   channel = 7    timestamp = e25c022908, loca = 1988246      7c587917, f000f000 ,203f08, ddddcccc, e2
7495 :   channel = 7    timestamp = e25c022b79, loca = 1988510      7c597918, f000f000 ,203f08, ddddcccc, e2
7496 :   channel = 7    timestamp = e25c022dea, loca = 1988709      7c597918, f000f000 ,203f08, ddddcccc, e2
7497 :   channel = 7    timestamp = e25c02305b, loca = 1989039      7c5b7919, f000f000 ,203f08, ddddcccc, e2
7498 :   channel = 7    timestamp = e25c0232cc, loca = 1989303      7c597918, f000f000 ,203f08, ddddcccc, e2
7499 :   channel = 7    timestamp = e25c02353d, loca = 1989567      7c5a7917, f000f000 ,203f08, ddddcccc, e2
7500 :   channel = 7    timestamp = e25c0237ae, loca = 1989799      7c5d7919, f000f000 ,203f08, ddddcccc, e2
7501 :   channel = 7    timestamp = e25c023a1f, loca = 1990129      7c5a7919, f000f000 ,203f08, ddddcccc, e2
7502 :   channel = 7    timestamp = e25c023c90, loca = 1990393      7c5e791a, f000f000 ,203f08, ddddcccc, e2
7503 :   channel = 7    timestamp = e25c023f01, loca = 1990658      f00f, 203f08 ,203f08, ddddcccc, e2
7504 :   channel = 7    timestamp = e25c024172, loca = 1990856      7c607917, f000f000 ,203f08, ddddcccc, e2
7505 :   channel = 7    timestamp = e25c0243e3, loca = 1991186      7c647917, f000f000 ,203f08, ddddcccc, e2
7506 :   channel = 7    timestamp = e25c024654, loca = 1991450      7c627917, f000f000 ,203f08, ddddcccc, e2
7507 :   channel = 7    timestamp = e25c0248c5, loca = 1991715      7c5c7916, f000f000 ,203f08, ddddcccc, e2
7508 :   channel = 7    timestamp = e25c024b36, loca = 1991913      7c5f7915, f000f000 ,203f08, ddddcccc, e2
7509 :   channel = 7    timestamp = e25c024da7, loca = 1992243      7c627917, f000f000 ,203f08, ddddcccc, e2
7510 :   channel = 7    timestamp = e25c025018, loca = 1992507      7c5c7918, f000f000 ,203f08, ddddcccc, e2
7511 :   channel = 7    timestamp = e25c025289, loca = 1992772      7c5e7917, f000f000 ,203f08, ddddcccc, e2
7512 :   channel = 7    timestamp = e25c0254fa, loca = 1992970      7c637917, f000f000 ,203f08, ddddcccc, e2
7513 :   channel = 7    timestamp = e25c02576b, loca = 1993300      7c5d7917, f000f000 ,203f08, ddddcccc, e2
7514 :   channel = 7    timestamp = e25c0259dc, loca = 1993564      7c617918, f000f000 ,203f08, ddddcccc, e2
7515 :   channel = 7    timestamp = e25c025c4d, loca = 1993829      7c617917, f000f000 ,203f08, ddddcccc, e2
7516 :   channel = 7    timestamp = e25c025ebe, loca = 1994027      7c647917, f000f000 ,203f08, ddddcccc, e2
7517 :   channel = 7    timestamp = e25c02612f, loca = 1994357      7c637918, f000f000 ,203f08, ddddcccc, e2
7518 :   channel = 7    timestamp = e25c0263a0, loca = 1994621      7c637918, f000f000 ,203f08, ddddcccc, e2
7519 :   channel = 7    timestamp = e25c026611, loca = 1994886      7c647919, f000f000 ,203f08, ddddcccc, e2
7520 :   channel = 7    timestamp = e25c026882, loca = 1995084      7c637918, f000f000 ,203f08, ddddcccc, e2
7521 :   channel = 7    timestamp = e25c026af3, loca = 1995414      7c697919, f000f000 ,203f08, ddddcccc, e2
7522 :   channel = 7    timestamp = e25c026d64, loca = 1995678      7c657919, f000f000 ,203f08, ddddcccc, e2
7523 :   channel = 7    timestamp = e25c026fd5, loca = 1995943      7c6c7918, f000f000 ,203f08, ddddcccc, e2
7524 :   channel = 7    timestamp = e25c027246, loca = 1996141      7c6f7918, f000f000 ,203f08, ddddcccc, e2
7525 :   channel = 7    timestamp = e25c0274b7, loca = 1996471      7c6d7918, f000f000 ,203f08, ddddcccc, e2
7526 :   channel = 7    timestamp = e25c027728, loca = 1996735      7c707918, f000f000 ,203f08, ddddcccc, e2
